model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_6b_C2v_L	7.7626936	0	13.587439	3.1170278	5.7616801	-1.1066608	-6.7693211	1.1073189	-6.7694629	-6.0279077	12.932488	1.3595373	0.12430885	1.9282102e-07	2.8932158e-05	-7.6096553e-06	3.1663656e-06	1.4007702e-06	-6.5736823e-06	2.0782583	0.12435081	-2.0782866	-2.5855859	2.3439092	1	0.30504082	-2.6068653e-07	1.2732921	1.6659584	-0.53576756	-0.1445258	0.062266815	0.19750893	0.045286511	1.9977982	1.8280259	0.0022024878	1.8280244	1.6120285	1.1932008	-0.60823038	-0.16559466	1.4875171e-06	-5.6045336e-05	7.7003466e-06	-3.0784387e-06	-3.0458971e-07	1.2850981e-05	-1.5063435	-0.16562532	1.506358	2.5566016	2	2	0	0	-101.1432	R0:S0:1	1.1932008	-157.04736	uncorrelated	2	817c5bc	v2.2.6	YY	14	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@17:19
2x2_2C_6b_C2v_L	7.7627184	0	13.587439	3.1170278	5.7709012	-1.1169247	-6.7856469	1.124021	-6.7888321	-6.0336262	12.942488	1.3594978	-0.12620744	-9.1342734e-06	3.1740119e-05	8.1301999e-06	-1.7435597e-06	2.4918898e-06	-2.6470332e-05	2.0795224	-0.12691247	-2.080103	-2.5847349	2.3439092	1	0.30504082	-1.9693145e-07	1.273291	1.665966	-0.53576092	-0.14452995	0.06226809	0.19750597	0.045295905	1.9977546	1.8280676	0.0022622524	1.8280667	1.6118926	1.1931903	-0.60828308	0.16738712	7.7125499e-06	-6.199742e-05	-4.1942426e-06	3.4348211e-06	-3.8357668e-06	5.118411e-05	-1.5061662	0.1680531	1.5062879	2.5568789	2	2	0	0	-101.28863	R0:S0:1	1.1931903	-157.20736	uncorrelated	2	817c5bc	v2.2.6	YY	23	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@17:22
2x2_2C_6b_C2v_L	7.7627331	0	13.587439	3.1170278	5.7791973	-1.126705	-6.8019957	1.1261786	-6.8019771	-6.039597	12.952488	1.3593628	0.12808561	-5.0754081e-07	2.4549189e-05	-9.0460628e-06	1.301254e-06	-6.0238763e-07	5.8059791e-06	2.0807853	0.12805631	-2.0807785	-2.5839405	2.3439092	1	0.30504082	-2.9175945e-07	1.2732902	1.6659719	-0.53575669	-0.1445329	0.062269012	0.1975166	0.045306661	1.9977106	1.8280872	0.0022889735	1.8280882	1.6117683	1.1931962	-0.60834132	-0.1691575	3.0979626e-06	-4.7807012e-05	8.079031e-06	-1.8721269e-06	1.3403879e-06	-1.1034941e-05	-1.5061742	-0.16913855	1.5061675	2.5571419	2	2	0	0	-101.42037	R0:S0:1	1.1931962	-157.36736	uncorrelated	2	817c5bc	v2.2.6	YY	13	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@17:23
2x2_2C_6b_C2v_L	7.7627523	0	13.587439	3.1170278	5.7875973	-1.1311954	-6.8160234	1.1362577	-6.8188826	-6.0453698	12.962488	1.3592385	-0.12943699	-1.340668e-05	9.0252145e-06	1.4181697e-06	1.9148227e-06	3.1540268e-06	-5.7047681e-05	2.0816276	-0.12998391	-2.0821338	-2.583105	2.3439092	1	0.30504082	-1.6150135e-07	1.2732895	1.6659782	-0.53575175	-0.14453595	0.062269939	0.19752495	0.045317507	1.9976794	1.8281117	0.002334311	1.8281161	1.6116378	1.1931992	-0.60840065	0.17042116	1.1449276e-05	-1.7077494e-05	-3.1549214e-07	-4.3942104e-07	-2.8560458e-06	0.00011123379	-1.5060589	0.17094964	1.5061341	2.5574156	2	2	0	0	-101.54417	R0:S0:1	1.1931992	-157.52736	uncorrelated	2	817c5bc	v2.2.6	YY	22	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@17:25
2x2_2C_6b_C2v_L	7.7627668	0	13.587439	3.1170278	5.7960677	-1.1381705	-6.8317528	1.1429113	-6.834067	-6.051159	12.972488	1.3591167	0.13110754	4.0780707e-06	1.7768827e-05	-8.1537877e-06	8.0069748e-07	-1.8222702e-06	-2.1709475e-05	2.0827691	0.13158262	-2.0831845	-2.5822727	2.3439092	1	0.30504082	-4.5891956e-07	1.2732886	1.6659844	-0.53574728	-0.1445392	0.062270957	0.19753324	0.045327753	1.9976396	1.828139	0.002371871	1.8281406	1.6115071	1.1932022	-0.60845554	-0.17200182	5.4999083e-07	-3.390325e-05	8.8927951e-06	-1.9713576e-06	2.5708776e-06	4.3116542e-05	-1.5059863	-0.17244428	1.5060598	2.5576913	2	2	0	0	-101.67294	R0:S0:1	1.1932022	-157.68736	uncorrelated	2	817c5bc	v2.2.6	YY	16	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@17:28
2x2_2C_6b_C2v_L	7.7627859	0	13.587439	3.1170278	5.8045869	-1.1498551	-6.8493667	1.148435	-6.8487955	-6.0567611	12.982488	1.3590051	-0.13320037	4.9658785e-07	-4.8246136e-05	1.3639331e-05	-9.1328323e-07	2.2663568e-06	-5.3435092e-06	2.0842556	0.13307559	-2.0841547	-2.5814051	2.3439092	1	0.30504082	4.4258355e-07	1.2732877	1.6659911	-0.53574207	-0.1445426	0.062272009	0.19753967	0.045338492	1.9975903	1.8281715	0.0024069053	1.8281698	1.6113697	1.1932027	-0.6085137	0.17394496	-3.2817205e-06	9.3770251e-05	-1.3329641e-05	2.3757909e-06	-3.1483747e-06	1.0495686e-05	-1.5059384	-0.17383449	1.5059295	2.557979	2	2	0	0	-101.8138	R0:S0:1	1.1932027	-157.84736	uncorrelated	2	817c5bc	v2.2.6	YY	13	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@17:30
2x2_2C_6b_C2v_L	7.7627977	0	13.587439	3.1170278	5.812436	-1.1510075	-6.8624442	1.1514059	-6.8625765	-6.0624781	12.992488	1.3588199	-0.13429476	-2.2864808e-05	5.2535288e-06	1.1529103e-06	8.6277247e-08	-1.0591407e-06	-0.00010475089	2.0849243	-0.13432362	-2.0849446	-2.5805648	2.3439092	1	0.30504082	2.9211499e-08	1.2732872	1.6659964	-0.53573875	-0.14454495	0.062272742	0.19755877	0.045349764	1.9975639	1.8281808	0.0024367222	1.8281832	1.6112396	1.1932183	-0.60857209	0.17497629	1.7567302e-05	-8.6882845e-06	-2.0155156e-06	-1.8882117e-07	1.6030554e-06	0.00020552794	-1.5059122	0.17500105	1.505901	2.5582616	2	2	0	0	-101.92212	R0:S0:1	1.1932183	-158.00736	uncorrelated	2	817c5bc	v2.2.6	YY	21	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@17:32
2x2_2C_6b_C2v_L	7.7628146	0	13.587439	3.1170278	5.8206606	-1.1575359	-6.8776816	1.1634345	-6.8809911	-6.0680311	13.002488	1.3586731	-0.13589708	-1.1249215e-05	3.021058e-05	-6.0668639e-06	-3.1862709e-07	-3.5980249e-06	-4.6603573e-05	2.085986	0.13652124	-2.086574	-2.5796883	2.3439092	1	0.30504082	-9.4158003e-09	1.2732861	1.6660034	-0.53573349	-0.1445488	0.06227396	0.19756303	0.045361077	1.9975262	1.828216	0.0024892697	1.8282195	1.6110983	1.1932161	-0.60863286	0.17645549	8.1889846e-06	-5.9859136e-05	4.6448624e-06	-1.3194036e-06	4.350116e-06	9.208035e-05	-1.5057537	-0.17703734	1.5058501	2.558558	2	2	0	0	-102.05535	R0:S0:1	1.1932161	-158.16736	uncorrelated	2	817c5bc	v2.2.6	YY	26	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@17:35
2x2_2C_6b_C2v_L	7.762832	0	13.587439	3.1170278	5.8291159	-1.1632166	-6.8931088	1.1738515	-6.8983888	-6.0733422	13.012488	1.3585529	0.13747391	8.7229623e-06	7.3114583e-05	1.6223467e-05	1.8285101e-06	-2.1917947e-06	-3.051612e-05	2.0870751	-0.13854496	-2.0880236	-2.5787591	2.3439092	1	0.30504082	1.327054e-07	1.2732852	1.6660101	-0.53572843	-0.14455227	0.062275032	0.19757013	0.0453722	1.9974882	1.8282489	0.0025375969	1.8282525	1.6109529	1.1932171	-0.60869312	-0.17792442	-6.5687679e-06	-0.00014353892	-1.3541747e-05	-3.0406661e-06	3.6972072e-06	6.1053096e-05	-1.5056228	0.17889667	1.5057895	2.5588622	2	2	0	0	-102.18459	R0:S0:1	1.1932171	-158.32736	uncorrelated	2	817c5bc	v2.2.6	YY	19	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@17:37
2x2_2C_6b_C2v_L	7.7628409	0	13.587439	3.1170278	5.8364984	-1.1689448	-6.9085138	1.1782136	-6.9133788	-6.078881	13.022488	1.3583135	0.13904517	-1.2552268e-05	-7.8177883e-05	2.080334e-05	3.9759492e-07	-3.4292529e-07	5.3513546e-05	2.0881618	0.13999663	-2.0890305	-2.5778862	2.3439092	1	0.30504082	2.3927329e-07	1.2732843	1.6660161	-0.53572468	-0.14455568	0.062276146	0.19758313	0.0453847	1.9974504	1.8282727	0.0025728395	1.8282774	1.6108119	1.1932251	-0.60875768	-0.17937613	8.0432725e-06	0.00015253304	-1.7402013e-05	-7.0992825e-08	8.9958053e-07	-0.00010474138	-1.5055655	-0.18024181	1.5057091	2.5591668	2	2	0	0	-102.30922	R0:S0:1	1.1932251	-158.48736	uncorrelated	2	817c5bc	v2.2.6	YY	20	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@17:39
2x2_2C_6b_C2v_L	7.7628548	0	13.587439	3.1170278	5.844659	-1.1780771	-6.925579	1.1826507	-6.928026	-6.084126	13.032488	1.3581641	-0.14095097	8.7799265e-06	5.9747904e-05	1.6645493e-05	2.9774491e-07	2.7507499e-07	3.7291196e-05	2.0895409	-0.14144304	-2.0899853	-2.5769491	2.3439092	1	0.30504082	2.7298712e-07	1.2732834	1.6660225	-0.53572023	-0.14455901	0.062277193	0.19759386	0.045396408	1.9974046	1.8283045	0.0026076566	1.8283036	1.6106643	1.1932302	-0.60881984	0.18111903	-8.5862365e-06	-0.00011786455	-1.3761325e-05	-1.152134e-07	-1.4290823e-07	-7.3862238e-05	-1.5055067	0.18156886	1.5056013	2.5594793	2	2	0	0	-102.44287	R0:S0:1	1.1932302	-158.64736	uncorrelated	2	817c5bc	v2.2.6	YY	14	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@17:41
2x2_2C_6b_C2v_L	7.762869	0	13.587439	3.1170278	5.8522402	-1.1799932	-6.9400468	1.1887227	-6.9444436	-6.0893476	13.042488	1.3579506	0.14222017	1.5527829e-05	2.559227e-05	-8.2850715e-06	-2.0579741e-06	4.8630998e-06	-6.39663e-05	2.090445	0.1431043	-2.0912379	-2.5760159	2.3439092	1	0.30504082	-1.6408532e-07	1.2732826	1.6660287	-0.53571603	-0.14456204	0.062278151	0.19760701	0.045408958	1.9973729	1.8283316	0.0026484559	1.8283327	1.610515	1.1932385	-0.60888515	-0.18231099	-1.0424652e-05	-4.9279003e-05	7.4333976e-06	4.4023048e-06	-7.186718e-06	0.0001263746	-1.5053969	-0.18309859	1.5055476	2.5598003	2	2	0	0	-102.5602	R0:S0:1	1.1932385	-158.80736	uncorrelated	2	817c5bc	v2.2.6	YY	13	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@17:43
2x2_2C_6b_C2v_L	7.762883	0	13.587439	3.1170278	5.8602791	-1.1946382	-6.9605959	1.1969698	-6.9618149	-6.0942651	13.052488	1.3577739	0.14474948	1.7277325e-05	-1.6661597e-05	-5.1939529e-06	-1.1099265e-06	8.6989573e-06	-5.3265939e-05	2.0924448	-0.14501298	-2.0926692	-2.575005	2.3439092	1	0.30504082	3.2054641e-07	1.2732813	1.6660361	-0.53571046	-0.14456671	0.062279634	0.19760503	0.045421197	1.9973117	1.8283859	0.0026949826	1.8283852	1.6103527	1.1932285	-0.60895158	-0.18460263	-1.435712e-05	3.2821543e-05	1.1161512e-06	5.2468041e-06	-1.1393328e-05	0.00010460001	-1.5052865	0.18484482	1.5053345	2.5601367	2	2	0	0	-102.71733	R0:S0:1	1.1932285	-158.96736	uncorrelated	2	817c5bc	v2.2.6	YY	11	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@17:44
2x2_2C_6b_C2v_L	7.7628874	0	13.587439	3.1170278	5.8670768	-1.1990066	-6.975793	1.1859017	-6.9683164	-6.0997862	13.062488	1.3574857	-0.14623014	9.0669263e-06	1.5201203e-05	-4.2205806e-06	-3.698159e-07	-4.9008812e-06	3.1642768e-05	2.0934924	0.14482019	-2.0921637	-2.5741385	2.3439092	1	0.30504082	8.3207784e-08	1.273281	1.6660407	-0.53570888	-0.14456826	0.062280151	0.19763968	0.045434686	1.9972745	1.8283821	0.0026901972	1.8283716	1.6102178	1.1932619	-0.60901825	0.1859618	-7.1756331e-06	-2.9877228e-05	2.5084653e-06	-2.1888924e-06	5.7431762e-06	-6.2260052e-05	-1.5054465	-0.18468332	1.5052483	2.5604415	2	2	0	0	-102.82073	R0:S0:1	1.1932619	-159.12736	uncorrelated	2	817c5bc	v2.2.6	YY	11	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@17:46
2x2_2C_6b_C2v_L	7.7629034	0	13.587439	3.1170278	5.8747559	-1.197564	-6.9876409	1.1964558	-6.9876845	-6.1048312	13.072488	1.3572894	0.14707479	-4.9756405e-06	-5.5114257e-05	-1.4224861e-05	-1.9032099e-06	1.4417384e-06	2.2466361e-05	2.0939398	-0.14701863	-2.0939443	-2.5731739	2.3439092	1	0.30504082	-3.7303829e-08	1.2732803	1.6660472	-0.5357044	-0.14457131	0.062281117	0.19765378	0.04544749	1.9972542	1.828406	0.0027451803	1.8284046	1.6100623	1.1932709	-0.60908447	-0.1867302	3.8172757e-06	0.00010975172	1.0602455e-05	2.8057116e-06	-2.7650984e-06	-4.5370648e-05	-1.505259	0.18669852	1.5052711	2.5607756	2	2	0	0	-102.93173	R0:S0:1	1.1932709	-159.28736	uncorrelated	2	817c5bc	v2.2.6	YY	14	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@17:48
2x2_2C_6b_C2v_L	7.7629122	0	13.587439	3.1170278	5.8821341	-1.2011715	-7.0028551	1.2069142	-7.0065783	-6.1098165	13.082488	1.3570447	0.14851446	-2.1259515e-06	1.0892056e-05	-3.5957764e-06	1.2377979e-06	-5.9681649e-07	-5.4991518e-06	2.0949863	0.14917403	-2.0956409	-2.5721899	2.3439092	1	0.30504082	-4.191972e-07	1.2732791	1.6660539	-0.53570011	-0.14457538	0.062282445	0.19766173	0.04546047	1.9972187	1.8284406	0.0027984708	1.8284486	1.6099018	1.1932724	-0.60915125	-0.18804197	3.8667316e-06	-2.0681093e-05	6.0917083e-06	-1.8467076e-06	1.3136085e-06	1.1334617e-05	-1.5051076	-0.188649	1.5051883	2.5611187	2	2	0	0	-103.05883	R0:S0:1	1.1932724	-159.44736	uncorrelated	2	817c5bc	v2.2.6	YY	12	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@17:50
2x2_2C_6b_C2v_L	7.7629218	0	13.587439	3.1170278	5.8890904	-1.2037589	-7.0179353	1.2118024	-7.0227452	-6.1145738	13.092488	1.3567613	0.14988091	-1.2994459e-06	-5.4187464e-05	1.1749733e-05	4.5365515e-07	-1.3451089e-06	7.5512603e-06	2.0960005	0.15075105	-2.0968503	-2.571163	2.3439092	1	0.30504082	-1.0852561e-07	1.2732783	1.6660601	-0.53569637	-0.14457865	0.0622835	0.19767807	0.04547466	1.9971841	1.8284699	0.0028378429	1.8284779	1.6097378	1.1932838	-0.60922419	-0.18930115	2.6127791e-06	0.0001076545	-8.6379975e-06	-8.8378233e-07	1.9702039e-06	-1.3804923e-05	-1.5050031	-0.19007834	1.5051219	2.5614734	2	2	0	0	-103.17729	R0:S0:1	1.1932838	-159.60736	uncorrelated	2	817c5bc	v2.2.6	YY	10	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@17:52
2x2_2C_6b_C2v_L	7.7629337	0	13.587439	3.1170278	5.8971533	-1.2087438	-7.0339912	1.2037093	-7.0310934	-6.119806	13.102488	1.3566131	0.15146785	6.7878311e-06	-6.1483907e-06	2.1324635e-06	-1.3620444e-06	3.6030654e-06	-1.7034158e-05	2.0971878	0.15090779	-2.0966693	-2.5702406	2.3439092	1	0.30504082	2.9900158e-07	1.273278	1.6660652	-0.53569367	-0.14458018	0.06228397	0.19770658	0.045485866	1.9971438	1.8284786	0.0028419089	1.8284748	1.6095937	1.1933102	-0.60927905	-0.19074179	-6.7290342e-06	1.1975154e-05	-3.8436879e-06	3.3407769e-06	-5.0868064e-06	3.3686086e-05	-1.5051017	-0.19023814	1.5050231	2.5617908	2	2	0	0	-103.28707	R0:S0:1	1.1933102	-159.76736	uncorrelated	2	817c5bc	v2.2.6	YY	16	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@17:54
2x2_2C_6b_C2v_L	7.7629355	0	13.587439	3.1170278	5.9028124	-1.209316	-7.0481878	1.2171459	-7.0518775	-6.1241961	13.112488	1.3561835	0.15260346	4.6723104e-06	-3.0231654e-06	-8.2954029e-07	-9.7989784e-07	-2.3232538e-06	-9.4120495e-06	2.0980368	-0.15342444	-2.0987151	-2.5691406	2.3439092	1	0.30504082	2.1425521e-07	1.2732767	1.6660721	-0.53568997	-0.14458481	0.062285523	0.19771851	0.045503361	1.9971154	1.8285195	0.0029047863	1.8285199	1.6094129	1.1933154	-0.60936951	-0.19177918	-4.5368924e-06	6.3615876e-06	-1.1962689e-06	-3.6300943e-08	2.3201394e-06	1.8527582e-05	-1.5048693	0.19249362	1.5049969	2.5621823	2	2	0	0	-103.40866	R0:S0:1	1.1933154	-159.92736	uncorrelated	2	817c5bc	v2.2.6	YY	21	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@17:55
2x2_2C_6b_C2v_L	7.7629446	0	13.587439	3.1170278	5.9101292	-1.2101936	-7.0615568	1.2185972	-7.0669747	-6.129278	13.122488	1.3559442	0.15374074	9.193144e-06	2.4936548e-05	-3.646657e-06	-1.4524173e-06	-3.3388894e-07	-1.9154831e-05	2.0987618	0.15469862	-2.0997158	-2.5681892	2.3439092	1	0.30504082	6.7833006e-07	1.2732761	1.6660779	-0.53568677	-0.14458748	0.062286401	0.19773959	0.045516097	1.997087	1.8285327	0.0029378225	1.8285439	1.6092583	1.1933326	-0.60943211	-0.19280204	-1.1402969e-05	-5.0869572e-05	-1.9762188e-06	1.3331944e-06	-3.8464305e-07	3.6879615e-05	-1.5048225	-0.19366434	1.5049414	2.5625217	2	2	0	0	-103.51851	R0:S0:1	1.1933326	-160.08736	uncorrelated	2	817c5bc	v2.2.6	YY	15	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@17:57
2x2_2C_6b_C2v_L	7.7629531	0	13.587439	3.1170278	5.9166394	-1.2211715	-7.0821697	1.2133416	-7.0781328	-6.1335539	13.132488	1.3556139	0.15605597	2.5021701e-05	-3.1018354e-05	-8.2351496e-06	-1.1876056e-06	2.2247553e-06	-7.6336126e-05	2.1007465	-0.15523419	-2.1000186	-2.5670712	2.3439092	1	0.30504082	4.8758922e-07	1.2732753	1.6660841	-0.53568325	-0.14459068	0.062287435	0.19775801	0.045531639	1.9970279	1.8285739	0.0029518092	1.8285696	1.6090791	1.1933463	-0.60951142	-0.19488506	-2.1271295e-05	6.2164294e-05	2.505043e-06	1.9102678e-06	-3.470052e-06	0.00015208747	-1.5048395	0.19417449	1.5047253	2.5629104	2	2	0	0	-103.65379	R0:S0:1	1.1933463	-160.24736	uncorrelated	2	817c5bc	v2.2.6	YY	15	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@17:58
2x2_2C_6b_C2v_L	7.7629598	0	13.587439	3.1170278	5.9237014	-1.2203527	-7.0947583	1.2271197	-7.0989563	-6.1381491	13.142488	1.3553452	-0.15702386	-1.154768e-05	-2.6638475e-05	1.2663188e-05	1.8693092e-06	-2.928526e-06	-3.6369848e-05	2.1013274	0.15777245	-2.1020734	-2.5660178	2.3439092	1	0.30504082	3.5236314e-07	1.2732742	1.666091	-0.53567927	-0.14459473	0.062288781	0.19777183	0.045545928	1.9970038	1.8286047	0.0030152346	1.8286091	1.6089053	1.1933538	-0.60958316	0.19575686	5.0415336e-06	5.2637999e-05	-1.0705418e-05	-3.3309378e-06	4.5871939e-06	7.3800037e-05	-1.5046192	-0.19641143	1.5047391	2.5632856	2	2	0	0	-103.76981	R0:S0:1	1.1933538	-160.40736	uncorrelated	2	817c5bc	v2.2.6	YY	13	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@18:00
2x2_2C_6b_C2v_L	7.7629607	0	13.587439	3.1170278	5.929671	-1.2269302	-7.1129986	1.2232127	-7.1105397	-6.1427904	13.152488	1.3549552	-0.15887687	2.3263908e-06	-5.5108442e-07	1.029077e-06	-3.5640139e-07	-1.2618909e-06	6.813299e-06	2.1028933	-0.15844771	-2.1024581	-2.5649809	2.3439092	1	0.30504082	1.6523689e-07	1.2732733	1.6660969	-0.53567674	-0.14459805	0.062289915	0.19779405	0.04556183	1.996956	1.8286336	0.0030328713	1.8286301	1.6087343	1.1933718	-0.60966166	0.19742056	-2.9729176e-06	1.2458898e-06	-1.7052773e-06	-2.3580445e-07	1.3414519e-06	-1.3391248e-05	-1.5046393	0.19704009	1.504575	2.5636641	2	2	0	0	-103.89295	R0:S0:1	1.1933718	-160.56736	uncorrelated	2	817c5bc	v2.2.6	YY	12	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@18:02
2x2_2C_6b_C2v_L	7.7629695	0	13.587439	3.1170278	5.9359683	-1.2278393	-7.1278711	1.2285032	-7.128142	-6.1468817	13.162488	1.3546004	-0.1601025	-2.2391637e-05	-4.0990094e-05	-1.2447812e-05	6.8558758e-07	2.0371501e-07	-7.8129896e-05	2.10386	-0.16016471	-2.1039095	-2.5638286	2.3439092	1	0.30504082	-2.9975861e-07	1.2732724	1.6661033	-0.53567305	-0.14460142	0.062291015	0.19781285	0.045577847	1.9969242	1.8286674	0.0030772034	1.8286677	1.6085476	1.1933855	-0.60974226	0.19853018	1.8342676e-05	8.3854507e-05	1.0629391e-05	-5.0056032e-07	1.4595737e-07	0.0001582705	-1.5044964	0.19858056	1.5045038	2.5640703	2	2	0	0	-104.00922	R0:S0:1	1.1933855	-160.72736	uncorrelated	2	817c5bc	v2.2.6	YY	10	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@18:04
2x2_2C_6b_C2v_L	7.7629818	0	13.587439	3.1170278	5.9431761	-1.2270525	-7.1408854	1.2349967	-7.1465125	-6.1514123	13.172488	1.3543583	0.16111131	-1.7722293e-05	1.6211659e-05	7.6275265e-06	2.6394904e-06	4.3642547e-07	4.8919313e-05	2.1045128	-0.16203572	-2.1054956	-2.5627681	2.3439092	1	0.30504082	-1.276465e-07	1.2732717	1.6661099	-0.53566909	-0.14460448	0.062292005	0.19783104	0.045592234	1.9968985	1.8286912	0.0031258292	1.828704	1.6083744	1.1933988	-0.60981505	-0.19943627	1.2725321e-05	-3.2511417e-05	-3.7743828e-06	-2.5845863e-06	8.905262e-07	-9.9140726e-05	-1.5043546	0.20025372	1.5044696	2.5644444	2	2	0	0	-104.12079	R0:S0:1	1.1933988	-160.88736	uncorrelated	2	817c5bc	v2.2.6	YY	16	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@18:06
2x2_2C_6b_C2v_L	7.7629666	0	13.587439	3.1170278	5.9481036	-1.230627	-7.1572233	1.2276867	-7.15493	-6.1557968	13.182488	1.3538542	-0.16261958	-1.3240674e-05	6.7605702e-05	-2.1731342e-05	-2.1151064e-06	-6.2996513e-06	-4.7585618e-05	2.1057369	0.16225955	-2.1053359	-2.5616904	2.3439092	1	0.30504082	-3.5976185e-07	1.2732709	1.6661148	-0.53566906	-0.14460754	0.062293141	0.19786906	0.045609525	1.9968588	1.8287038	0.0031315672	1.8286998	1.6081958	1.1934343	-0.60989515	0.20078821	1.2255645e-05	-0.00013806952	1.7560838e-05	-6.6504468e-07	6.5040433e-06	9.7324816e-05	-1.5044352	-0.20046654	1.5043798	2.5648539	2	2	0	0	-104.22666	R0:S0:1	1.1934343	-161.04736	uncorrelated	2	817c5bc	v2.2.6	YY	9	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@18:06
2x2_2C_6b_C2v_L	7.7629934	0	13.587439	3.1170278	5.9556001	-1.2386044	-7.1782135	1.2295824	-7.1718817	-6.1598641	13.192488	1.3536358	0.1647638	-3.5814506e-07	-8.1429124e-05	-2.6049348e-05	2.190542e-07	5.8768395e-07	-1.4836105e-06	2.1077596	-0.1637	-2.1066505	-2.5605347	2.3439092	1	0.30504082	-4.3813033e-07	1.27327	1.6661222	-0.53566282	-0.14461088	0.062294149	0.1978729	0.045623957	1.9968023	1.8287697	0.0031695283	1.8287547	1.6080062	1.1934315	-0.60997123	-0.20271044	3.0483558e-06	0.00016552698	2.1725203e-05	-5.3213541e-07	-7.1302534e-07	2.3585358e-06	-1.504282	0.2017723	1.5041569	2.5652529	2	2	0	0	-104.36855	R0:S0:1	1.1934315	-161.20736	uncorrelated	2	817c5bc	v2.2.6	YY	15	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@18:08
2x2_2C_6b_C2v_L	7.7629924	0	13.587439	3.1170278	5.9609424	-1.2320868	-7.1884212	1.2376188	-7.1917207	-6.1639613	13.202488	1.3531835	0.16515644	5.9885254e-06	4.9045153e-05	-1.7324431e-05	-8.1391826e-07	2.3074072e-07	-1.8553341e-05	2.1078989	0.16578554	-2.1084931	-2.5593941	2.3439092	1	0.30504082	-2.8096678e-07	1.2732692	1.6661282	-0.53566053	-0.14461425	0.062295314	0.19789922	0.045641973	1.9967917	1.8287871	0.00322457	1.8287899	1.6078174	1.1934537	-0.61005997	-0.20308723	-2.1297693e-06	-9.9527743e-05	1.4019187e-05	6.5121882e-07	-7.7719043e-07	3.7736718e-05	-1.5040939	-0.2036283	1.5041918	2.5656714	2	2	0	0	-104.46482	R0:S0:1	1.1934537	-161.36736	uncorrelated	2	817c5bc	v2.2.6	YY	11	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-03@18:10
