model	E_kin	D	M	U	Up	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	ed	ep	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tbA1down_1	tbA1up_1	tbA2down_1	tbA2up_1	tbA3down_1	tbA3up_1	tbA4down_1	tbA4up_1	tbA5down_1	tbA5up_1	tbA6down_1	tbA6up_1	tbA7down_1	tbA7up_1	tbA8down_1	tbA8up_1	tbB1down_1	tbB1up_1	tbB2down_1	tbB2up_1	tbB3down_1	tbB3up_1	tbB4down_1	tbB4up_1	tbB5down_1	tbB5up_1	tbB6down_1	tbB6up_1	tbB7down_1	tbB7up_1	tbB8down_1	tbB8up_1	tpd	tpp	tppp	trb1_1	trb2_1	trb3_1	trb4_1	trb5_1	trb6_1	trb7_1	trb8_1	ave_D	ave_M	ave_ed	ave_ep	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tbA1_down_1	ave_tbA1_up_1	ave_tbA2_down_1	ave_tbA2_up_1	ave_tbA3_down_1	ave_tbA3_up_1	ave_tbA4_down_1	ave_tbA4_up_1	ave_tbA5_down_1	ave_tbA5_up_1	ave_tbA6_down_1	ave_tbA6_up_1	ave_tbA7_down_1	ave_tbA7_up_1	ave_tbA8_down_1	ave_tbA8_up_1	ave_tbB1_down_1	ave_tbB1_up_1	ave_tbB2_down_1	ave_tbB2_up_1	ave_tbB3_down_1	ave_tbB3_up_1	ave_tbB4_down_1	ave_tbB4_up_1	ave_tbB5_down_1	ave_tbB5_up_1	ave_tbB6_down_1	ave_tbB6_up_1	ave_tbB7_down_1	ave_tbB7_up_1	ave_tbB8_down_1	ave_tbB8_up_1	ave_trb1_1	ave_trb2_1	ave_trb3_1	ave_trb4_1	ave_trb5_1	ave_trb6_1	ave_trb7_1	ave_trb8_1	ave_ep_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	4.0617138	0	0	10	0	-1.9033152	-5.911736	-5.5341979	0.81584706	-5.2529148	-0.69545753	-0.69383232	-5.8142621	0	2.5	11.19	0.00022702121	-0.00010303806	4.5492283e-05	9.5687865e-05	-0.00016561048	-1.2642965e-05	-0.27508771	-1.7430648e-05	0.799057	0.12432535	2.3938257	2.9937626	-1.7156515	0.13189307	0.19868136	-0.55291216	-0.0053590448	2.5653954	4.4230837e-05	6.8846442e-05	0.00014937938	3.7160731e-05	3.0556148	-0.025353957	0.14527564	0.77377993	2.84831	1.6345223	0.8914672	2.4304736	0.55096519	-0.19425543	2.5655951	0.02706594	-6.5920447e-05	1.2574778e-05	-3.1930942e-05	-0.00019873557	0.0048884125	3.0553915	2.3	1	0.2	5.6414841e-05	-9.6059611e-05	-6.9716791e-05	1.0574989e-05	-7.532968e-06	-0.27550364	0.0001881185	0.00020424346	4.0084931e-08	0.19539971	0.42967991	1.2368688	1.6665487	-0.65887343	-0.24412696	0.10634168	0.31038933	1.8548744	1.6409481	1.8053882	0.041061069	1.9849619	1.9790184	1.9790657	1.4420148	1.2972089	-0.00017984062	7.114524e-05	-5.3817151e-05	-0.00012188419	0.00011999741	-6.1805877e-05	0.51666542	-7.0863501e-06	-0.58097193	-0.15613138	-0.99728379	-0.26242269	0.48756183	-0.22514134	0.076283819	0.32351656	0.0023708958	-0.039319966	-8.5200442e-05	-1.0073344e-05	-0.00025810341	3.2561643e-06	-1.2454602	0.00041764808	-0.16293988	-0.55939698	-0.32184036	-0.77008751	0.11698682	-0.8163522	-0.32124772	-0.078189123	-0.039343841	-0.011971676	1.0027172e-05	-2.8692721e-05	-3.1435624e-06	0.00036896361	-7.9491185e-05	-1.2454385	-4.9514407e-05	3.97943e-05	7.4980652e-05	-1.3203669e-05	8.2030544e-06	0.51727492	-0.00055729319	-0.00014294168	2	2	0	0	-107.85502	R0:S0:1	1.2972089	-69.52	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	D	boucle.py	2023-10-11@17:30
2x2_2C_8b_C2v_L	4.0591395	0	0	10	0	-1.028638	-5.90796	-4.8005504	0.81087217	-5.2486794	-0.69211302	-0.69260228	-5.780449	0	2.5	11.185	8.6851025e-05	-2.381997e-05	9.3582842e-06	3.5974217e-05	0.00020084075	-2.6943838e-05	-0.27429543	1.7976462e-05	0.34626787	0.034014078	1.2814111	2.9446299	-2.633672	0.53171463	0.1885984	-0.55019715	-0.0066417031	2.5656023	-2.9948006e-05	-9.4266811e-05	-0.00015097431	-2.2637942e-06	3.0477536	0.00058871709	0.036224466	0.34549472	2.9481402	1.2642967	-0.51528688	2.6406803	0.55025593	-0.18828216	2.5655919	-0.00059526893	3.9747868e-05	3.9678798e-07	4.7690835e-05	0.0002146058	0.0062006071	3.0477657	2.3	1	0.2	-5.7325417e-06	-2.1690434e-05	4.3565034e-06	-1.0695517e-05	-1.1805498e-06	-0.2741643	1.1059452e-05	-0.00024303117	-1.5121846e-07	0.19494946	0.42971141	1.2368288	1.6665402	-0.65914232	-0.24427982	0.10640811	0.31271105	1.9464366	1.7977547	1.547908	0.04209465	1.9847721	1.9788703	1.9788546	1.4404941	1.2995662	-8.3401947e-05	1.1426484e-05	-7.5697666e-06	-4.4361356e-05	-0.00015066412	4.6791966e-05	0.51906058	-4.9912903e-06	-0.33867586	-0.092252355	-0.65253131	-0.22952313	1.0188299	-0.29141663	0.079717495	0.32545068	0.0029379541	-0.039840965	5.9946603e-05	1.1519522e-05	0.00026727384	-4.0866446e-06	-1.246186	-9.0405626e-06	-0.092719842	-0.33738867	-0.23118175	-0.64680879	0.28997924	-1.0230096	-0.32543989	-0.07979832	-0.039839863	0.00026379781	-1.0288855e-05	7.9280753e-06	1.9594178e-06	-0.00039294485	-9.9532568e-05	-1.2461957	2.9519687e-06	1.0827619e-05	-6.27155e-06	1.0127325e-05	3.7178205e-06	0.51885913	-4.8791899e-05	0.00016533398	2	2	0	0	-104.49245	R0:S0:1	1.2995662	-69.48	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	D	boucle.py	2023-10-11@17:36
2x2_2C_8b_C2v_L	4.0613502	0	0	10	0	-1.7108671	-5.8564047	-5.3049199	0.81996	-5.2425921	-0.70055839	-0.69841377	-5.7677334	0	2.5	11.18	-0.00078918329	0.00034034736	-0.00021493934	-0.00034785513	0.0012019865	0.00017360291	-0.27358865	-8.2317614e-05	0.68672109	0.091272035	2.0778285	2.9608164	-2.0969915	0.37739346	0.19781369	-0.54951434	0.05558638	2.5645307	7.7910426e-05	-0.00060191116	-0.0011927966	0.00029445835	3.045035	0.02174642	0.12593526	0.65865194	2.9531443	1.4222088	0.40186406	2.563965	0.54854585	-0.19223733	2.56444	-0.023684571	0.00075744871	0.00023489491	-3.9670921e-05	0.00047341634	-0.051565207	3.0454328	2.3	1	0.2	-0.00029248149	0.00031899311	8.3229813e-05	4.375676e-05	-3.3860785e-05	-0.27408633	-0.00018862395	-0.0011423955	1.6190887e-06	0.19529768	0.42968124	1.2368742	1.6665554	-0.65893142	-0.2441286	0.10634438	0.31129385	1.8806844	1.6955293	1.7231235	0.041005697	1.9848606	1.979051	1.9791073	1.4402722	1.2981712	0.00063137826	-0.00026261299	0.00027604188	0.0004433604	-0.00091983529	-0.00073252766	0.51619237	-0.00018541913	-0.52877197	-0.13924928	-0.9117291	-0.24421627	0.67833791	-0.25554938	0.076307988	0.32265066	-0.024595604	-0.039313706	-0.00026426694	7.6007221e-05	0.0022444675	-3.5515012e-05	-1.2464007	-0.0003449934	-0.14830815	-0.50128082	-0.30104095	-0.70401918	0.17813152	-0.90976968	-0.32093694	-0.078348867	-0.039322296	0.01047788	-6.7491399e-05	-0.00054319482	1.4479898e-05	-0.00076093243	0.00081252287	-1.2466593	0.00024069092	-0.00014540267	-7.00012e-05	-6.1850846e-05	3.3886348e-06	0.51694135	0.00028349039	0.00076751258	2	2	0	0	-106.75256	R0:S0:1	1.2981712	-69.44	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	D	boucle.py	2023-10-11@17:44
2x2_2C_8b_C2v_L	4.0589392	0	0	10	0	-1.0511685	-5.9006479	-4.8168387	0.82172755	-5.2447443	-0.69875088	-0.69869248	-5.7451401	0	2.5	11.175	2.3052107e-05	-3.2273764e-06	9.7976095e-06	6.6012147e-06	0.00016059762	1.7677183e-05	-0.27322471	4.3879153e-06	0.36018584	0.035879368	1.2716462	2.9445778	-2.639745	0.53687615	0.18881817	-0.55046442	0.0028097641	2.566451	-2.7822788e-05	-7.7678924e-05	-8.0696315e-05	-1.9920002e-06	3.0408053	0.0011468263	0.037295147	0.35957566	2.9468777	1.2603437	-0.52605218	2.6444126	0.55045768	-0.18860288	2.5664668	-0.0012420041	0.00011834904	1.0049433e-05	7.7089844e-07	8.8025634e-05	-0.0026331962	3.0407908	2.3	1	0.2	2.7176678e-05	-6.2706028e-05	-1.3760023e-05	-3.2644557e-05	1.2746443e-05	-0.2732433	-1.0371605e-05	-0.00014395456	5.4309118e-08	0.19487642	0.42971788	1.2368283	1.6665462	-0.65916768	-0.24428781	0.10641212	0.31297533	1.9438163	1.7990427	1.5494738	0.042164432	1.9847886	1.9789087	1.9789108	1.4391695	1.2998411	-2.0362389e-05	5.0560321e-06	-9.6277648e-06	-9.4898018e-06	-0.00012793164	-4.6321087e-05	0.51845497	7.6234673e-07	-0.34706948	-0.094829435	-0.64924845	-0.22937553	1.0178026	-0.2910451	0.079794605	0.32567941	-0.0012343559	-0.039817201	4.7644644e-05	8.0747396e-06	0.0001433227	-1.9366006e-06	-1.2470202	-1.5988613e-05	-0.095155606	-0.34615266	-0.2304647	-0.64547767	0.29009515	-1.0205758	-0.32563692	-0.07986762	-0.039819357	0.00055071266	-9.8052176e-06	-1.354376e-05	1.6709868e-06	-0.00016089829	4.9288468e-05	-1.2470229	-2.8515097e-05	3.1023782e-05	9.0432227e-06	3.2901519e-05	-1.4497619e-05	0.51847825	1.6422974e-05	9.453234e-05	2	2	0	0	-104.45949	R0:S0:1	1.2998411	-69.4	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	D	boucle.py	2023-10-11@17:50
2x2_2C_8b_C2v_L	4.7706279	0	0	10	0	-0.060145156	-5.1335147	-2.9278394	0.25158755	-4.0948914	-0.039906635	-0.039901548	-4.1181971	0	2.5	11.855	-0.00017572516	-5.9666498e-06	-4.4001317e-05	2.9788482e-06	-1.8184968e-06	-5.0627567e-06	-0.1494563	-2.9235416e-05	0.16290035	0.16722833	2.400204	2.4428288	-1.0620425	-0.99439244	0.27444157	-0.29318765	-0.041139843	2.3117722	-0.00026648246	0.00033413303	-0.00033275016	-0.00029261553	2.3245721	0.0036859223	0.16724507	0.16293128	2.4431087	2.4005024	0.99395477	1.0616171	0.29318012	-0.27443689	2.3113952	-0.0036771462	0.00031998933	-0.00025640966	-0.00027907753	-0.00031659914	0.041108309	2.3249517	2.3	1	0.2	-4.3302177e-06	8.3370004e-06	1.6612394e-05	3.2835133e-06	1.5395732e-05	-0.14945987	2.829982e-06	5.2470348e-06	-5.0320895e-07	0.0023947377	0.48251794	1.2505852	1.7331031	-0.57477404	-0.23318505	0.09455816	0.5202666	1.5362301	1.4129925	1.976181	0.21073048	1.7959008	1.3846547	1.3846887	1.7857624	1.5128875	0.0013535823	0.00010645373	6.5130919e-05	-9.1253938e-06	-9.7779842e-07	5.4646027e-05	2.4716124	-1.2925468e-05	-0.43552161	-0.41848993	-0.7616902	-0.75245759	0.071129164	0.03082534	-0.18511241	0.21766139	0.0075819067	-0.40641887	0.0009920086	-0.0011557204	0.0012134791	0.001012971	-0.42609193	-0.00064336347	-0.41849844	-0.43553946	-0.75246625	-0.7617152	-0.030620226	-0.0709259	-0.21764267	0.18509656	-0.40631349	0.00067885974	-0.0011063834	0.00094320598	0.00096483843	0.0011649835	-0.0071870968	-0.42619784	8.0040931e-06	-3.1556092e-06	-3.8943024e-05	-6.3382588e-06	5.0172645e-05	2.4716217	3.2909645e-05	-1.2226849e-05	2	2	0	0	-91.483767	R0:S0:1	1.5128875	-74.84	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	D	boucle_tempo_mu_tpd=two.three_up.py	2023-10-11@17:52
2x2_2C_8b_C2v_L	4.0592252	0	0	10	0	-1.5158595	-5.9415559	-5.1371195	0.84483802	-5.2323476	-0.70695972	-0.69873249	-5.7218611	0	2.5	11.17	-0.00086423552	0.00029189857	-0.00015505185	-0.00018454109	0.001106444	0.00045118497	-0.27112904	6.9023717e-05	0.58821293	0.066817868	1.815285	2.9447461	-2.3390378	0.60712644	0.19906422	-0.55706097	0.13234542	2.5636062	-2.6281352e-05	6.9016657e-05	-0.0011812678	-0.00014384606	3.0324269	-0.010358425	0.12416931	0.55677029	3.0096495	1.2053285	0.053426304	2.6759795	0.55677751	-0.19173217	2.5612186	0.01084908	0.00073749527	5.5747088e-05	0.00058955678	0.0010923718	-0.12308232	3.0354154	2.3	1	0.2	-0.0012725565	0.0013631839	0.00042499893	0.0006215038	0.00026917737	-0.27311282	-0.00033253356	-0.0013374718	2.4616664e-06	0.194918	0.42973102	1.2368223	1.6665532	-0.65911851	-0.24429045	0.10641203	0.31204498	1.9008787	1.7503156	1.6466458	0.042102739	1.9842823	1.9790085	1.9792408	1.4386929	1.2988335	0.00073928398	-0.00022230405	0.00011551216	0.00021249534	-0.00081547894	-0.0013144139	0.51445231	-0.00016369833	-0.48522285	-0.12444274	-0.8226995	-0.22370445	0.81067145	-0.28351097	0.07771622	0.32698297	-0.058443812	-0.039562988	7.0093063e-06	3.9350304e-05	0.0021285705	-2.0429399e-05	-1.2463182	0.00015355442	-0.13708786	-0.44872095	-0.27927564	-0.62576717	0.22194957	-0.99056683	-0.32545691	-0.080214231	-0.039539972	-0.0048070529	-7.4929502e-05	-0.00015096424	-8.4378203e-07	-0.0019155432	0.002014984	-1.2477495	0.0010902344	-0.00066292114	-0.00036595082	-0.00068915301	-0.00029570966	0.5174717	0.00053824976	0.00091535112	2	2	0	0	-106.0567	R0:S0:1	1.2988335	-69.36	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	D	boucle.py	2023-10-11@17:57
2x2_2C_8b_C2v_L	4.0585739	0	0	10	0	-1.0494219	-5.8969611	-4.8147552	0.83348497	-5.2402147	-0.70439133	-0.70428659	-5.7073851	0	2.5	11.165	-0.0001304917	5.0999725e-05	-2.8761659e-05	-4.314855e-05	-8.3448796e-05	1.6094435e-05	-0.27203691	5.9341316e-06	0.36486596	0.036910625	1.2728798	2.9465303	-2.6398788	0.53693231	0.18921842	-0.55111467	0.0020692611	2.5671037	9.6811053e-06	3.9470686e-05	5.2820471e-05	3.4702382e-06	3.0331027	0.0015955708	0.03823048	0.36428137	2.9489244	1.2611973	-0.52579872	2.644704	0.5511358	-0.18895594	2.5671338	-0.001737265	-0.00010169312	-2.5220413e-05	2.2324251e-05	-4.3265548e-06	-0.0019427207	3.033101	2.3	1	0.2	-3.1343348e-06	5.3170013e-05	4.5264258e-05	-2.4105687e-05	-1.4662644e-05	-0.27207421	-1.1224406e-05	7.2077418e-05	-4.4777283e-07	0.19477516	0.42972751	1.2368242	1.6665516	-0.65920836	-0.24430747	0.10642108	0.31331669	1.9427746	1.7989292	1.550673	0.042295647	1.9847962	1.9789618	1.9789656	1.4377065	1.3001881	0.00011879553	-4.4327804e-05	3.7435349e-05	5.1450702e-05	6.8093358e-05	-4.5245338e-05	0.51784933	1.4704561e-05	-0.35029994	-0.095888378	-0.64935943	-0.22973443	1.0162952	-0.2910033	0.07993024	0.32611655	-0.0009090463	-0.039812149	-7.7953215e-06	-5.0315886e-06	-0.00010282505	3.0925423e-07	-1.2479159	-2.5394133e-05	-0.096196977	-0.34943095	-0.23086549	-0.64546003	0.29002685	-1.0191481	-0.32608251	-0.080005897	-0.039814776	0.00076610593	5.5686883e-06	4.9345217e-05	-2.1757451e-06	3.0223615e-06	3.4839187e-05	-1.2479196	3.0720718e-06	-2.4819088e-05	-4.5136219e-05	2.8152266e-05	2.0939313e-05	0.51789807	1.5360738e-05	-4.5332085e-05	2	2	0	0	-104.33878	R0:S0:1	1.3001881	-69.32	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	D	boucle.py	2023-10-11@18:03
2x2_2C_8b_C2v_L	4.0586723	0	0	10	0	-1.2097633	-5.8801844	-4.8924276	0.84078027	-5.2397452	-0.7106805	-0.70647331	-5.700454	0	2.5	11.16	-0.00047259672	0.00017522343	-0.00011990618	-0.0002159092	0.00018836302	-0.000133243	-0.27155753	0.00024362097	0.43351151	0.053373536	1.4424679	2.9588532	-2.5622417	0.46355868	0.19273524	-0.55236475	0.027179647	2.5674688	-0.00029409877	7.2163436e-05	0.0002891673	8.1811031e-05	3.0324376	-0.04880608	0.064095859	0.42695636	2.9754028	1.3387063	-0.35955915	2.611698	0.55209106	-0.19099865	2.5678479	0.052526669	0.0002112564	-2.4747067e-05	0.00023039779	0.00072747694	-0.02539717	3.0319516	2.3	1	0.2	-2.6850679e-05	2.4476573e-05	6.7418574e-05	-8.8255771e-05	0.00010335162	-0.27267768	-3.4430097e-06	-0.00021516355	-3.0701142e-06	0.19481397	0.42972893	1.2368215	1.6665504	-0.6591906	-0.24430877	0.10642118	0.31295846	1.9301573	1.7745527	1.5895538	0.042118782	1.9847037	1.9789135	1.9790481	1.4376681	1.2998021	0.00040642653	-0.0001564154	0.000159798	0.00027823577	-0.00011936527	0.00022329153	0.51687916	-7.5225647e-05	-0.39292388	-0.10644515	-0.70661927	-0.23734054	0.95974228	-0.2807289	0.079009202	0.32588597	-0.011959336	-0.039759139	0.00057998258	-1.1236079e-05	-0.00060092141	-1.1073984e-05	-1.2479686	0.00080852322	-0.10923409	-0.38478766	-0.2471449	-0.6723983	0.27117972	-0.98777383	-0.32542921	-0.079667932	-0.039749579	-0.023119864	-4.0355168e-05	0.00014934053	-3.722529e-07	-0.001347549	0.0004244472	-1.2478295	1.1013319e-05	-1.4490697e-05	-8.4755099e-05	8.378596e-05	-4.2701966e-05	0.5185949	-0.00010050663	0.00018282975	2	2	0	0	-104.77047	R0:S0:1	1.2998021	-69.28	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	D	boucle.py	2023-10-11@18:11
2x2_2C_8b_C2v_L	4.0583053	0	0	10	0	-1.0447938	-5.8867869	-4.8084864	0.84365995	-5.2365398	-0.71052254	-0.71041014	-5.6728641	0	2.5	11.155	-5.3946099e-05	1.7049225e-05	-1.2594002e-05	-1.7440635e-05	9.3695654e-05	1.3041551e-05	-0.27103883	-2.1897352e-05	0.36816833	0.036643879	1.2741258	2.9459666	-2.6390865	0.53979787	0.18930941	-0.55105676	0.0031948721	2.5680572	3.5673706e-05	-7.1395246e-05	-0.00012888669	-4.4395001e-05	3.0263113	0.0059467082	0.038192808	0.36726339	2.9491673	1.2585139	-0.52498466	2.6455748	0.55109381	-0.1889842	2.5680653	-0.0064726465	1.3014345e-05	1.5673052e-05	8.8530191e-06	4.7284143e-05	-0.0029544702	3.0262841	2.3	1	0.2	-6.1887402e-05	0.00011022131	3.06559e-05	5.1407052e-05	-2.0785317e-05	-0.27104473	-2.7448553e-05	-0.00011859405	2.6207674e-07	0.19469308	0.42973384	1.2368228	1.6665566	-0.65924125	-0.24431904	0.10642663	0.31364715	1.9421405	1.7989459	1.5512154	0.04236223	1.9848041	1.9790073	1.9790048	1.4364188	1.3005313	5.0117716e-05	-1.4122535e-05	1.3754508e-05	2.072202e-05	-7.3530624e-05	-5.0544867e-05	0.51744172	3.2555879e-07	-0.35241945	-0.09645328	-0.64982949	-0.22976057	1.0150615	-0.29126245	0.080003199	0.3262792	-0.0014027828	-0.039804636	-6.6856359e-05	7.3104324e-06	0.00023706063	7.6721683e-07	-1.2487111	-9.4747322e-05	-0.096869679	-0.35120345	-0.2312732	-0.64462556	0.28995281	-1.0188877	-0.32624941	-0.080101472	-0.039804147	0.0028496137	-2.0014663e-06	-4.0275567e-05	1.8134145e-06	-7.7155218e-05	5.1217967e-05	-1.2487115	6.2362846e-05	-5.2227068e-05	-2.120131e-05	-5.0807684e-05	1.8183516e-05	0.51741615	5.5158016e-05	7.3871732e-05	2	2	0	0	-104.20054	R0:S0:1	1.3005313	-69.24	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	D	boucle.py	2023-10-11@18:16
2x2_2C_8b_C2v_L	4.7761571	0	0	10	0	-0.060478571	-5.1334286	-2.9271323	0.25127946	-4.0977075	-0.039763881	-0.039761846	-4.1126401	0	2.5	11.86	0.00037080369	1.7039608e-05	7.8085575e-05	-2.3810824e-06	3.4998193e-05	4.1980469e-06	-0.14936687	4.7442887e-05	0.1638613	0.16693641	2.4083587	2.4359741	-1.0482483	-1.0041846	0.27764757	-0.28984791	0.0014328184	2.3132019	0.00059661255	-0.00069633606	0.00068212798	0.00060466704	2.3217401	-0.0047936706	0.16680641	0.16370725	2.4338129	2.4061023	1.0073235	1.0513619	0.28974149	-0.27750648	2.313189	0.0047953903	-0.00070516971	0.00059209597	0.00060865315	0.00069136149	-0.0014329505	2.321722	2.3	1	0.2	4.0211291e-06	-1.2825405e-05	-2.2075966e-07	4.7280991e-06	-4.5980953e-05	-0.14937165	1.9280101e-07	-3.2662904e-05	2.036612e-07	0.0015182223	0.48283116	1.2506904	1.7335215	-0.57414717	-0.23303381	0.094493325	0.52141184	1.5340429	1.4130226	1.9766292	0.2114319	1.7948144	1.3872316	1.3872402	1.7882855	1.5140659	-0.0028675936	-0.00024150199	-7.187846e-05	9.8708606e-06	-5.0285026e-05	-8.5942866e-06	2.471585	6.5424626e-05	-0.43351711	-0.42256555	-0.75992721	-0.75406068	0.062720146	0.036586672	-0.19165281	0.21264818	-0.00025696112	-0.40835565	-0.002154342	0.0024541122	-0.0024677499	-0.0021290829	-0.42106735	0.00084413494	-0.42260221	-0.43350332	-0.75394288	-0.75980027	-0.038066781	-0.064214575	-0.21248047	0.19141969	-0.40838049	-0.00087193727	0.0024603221	-0.0021692166	-0.0021443135	-0.0024961714	0.00025590079	-0.42109011	-7.3558285e-06	5.210908e-06	1.2005098e-06	-6.9260206e-06	-6.8202792e-05	2.4716029	2.7397242e-06	4.2056495e-05	2	2	0	0	-91.503482	R0:S0:1	1.5140659	-74.88	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	D	boucle_tempo_mu_tpd=two.three_up.py	2023-10-11@18:19
2x2_2C_8b_C2v_L	4.0581182	0	0	10	0	-1.1115283	-5.8861454	-4.8398626	0.85241678	-5.227599	-0.71239651	-0.71032363	-5.6516598	0	2.5	11.15	0.00039503117	-0.00013183201	5.237553e-05	0.00017261567	-0.00014290948	-6.0484705e-05	-0.26966674	-0.00017647027	0.39858033	0.042766531	1.3618557	2.9521593	-2.6016627	0.51973643	0.19192937	-0.55256161	0.035250713	2.5663823	7.9485094e-05	7.1567933e-05	-1.2834966e-05	9.3291732e-06	3.0213562	-0.029411251	0.051501794	0.39474315	2.9669607	1.2816805	-0.44167174	2.6365835	0.55260089	-0.19008341	2.5663355	0.031823601	0.0002048892	3.2811887e-05	-5.3563072e-05	-0.0007424014	-0.032580495	3.0214279	2.3	1	0.2	-5.4723553e-05	5.6456627e-05	1.5384869e-06	3.4306297e-05	2.9803368e-05	-0.27031055	-8.0328401e-05	0.00032737701	3.9475971e-07	0.1946499	0.42974073	1.2368186	1.6665593	-0.65925845	-0.24433251	0.10643247	0.31368238	1.936449	1.7884294	1.5682912	0.042402196	1.9847452	1.9790397	1.9791298	1.4356348	1.3005546	-0.00036858171	8.7848514e-05	-6.0819013e-05	-0.0002075063	7.9281638e-05	4.1051817e-05	0.51585429	0.00013497915	-0.37246439	-0.10117467	-0.67886983	-0.23216657	0.98767877	-0.28800626	0.079557803	0.32667073	-0.01550946	-0.039757929	-0.00017844145	-6.3855896e-06	6.6166374e-05	-5.1252654e-07	-1.2491369	0.00048033733	-0.10315864	-0.36691719	-0.23984769	-0.65227606	0.28104342	-1.0079728	-0.32635357	-0.080100151	-0.039742165	-0.014003469	1.2987494e-05	-0.00010131136	-1.4052994e-05	0.0013149447	0.00053396793	-1.2491776	5.0895151e-05	-2.7328978e-05	7.7276017e-06	-3.5888459e-05	-6.9349261e-05	0.51697838	8.623586e-05	-0.0002558206	2	2	0	0	-104.31999	R0:S0:1	1.3005546	-69.2	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	D	boucle.py	2023-10-11@18:23
2x2_2C_8b_C2v_L	4.0580985	0	0	10	0	-1.0605224	-5.8791544	-4.8204007	0.8548463	-5.2322766	-0.71616968	-0.71605209	-5.63608	0	2.5	11.145	9.5824824e-06	-6.2787519e-06	-6.7222749e-07	1.1864528e-06	6.5766494e-05	1.150956e-05	-0.26981958	-2.6030483e-05	0.3803364	0.037091735	1.2778922	2.9445712	-2.6390423	0.55044553	0.18974153	-0.55126211	0.0036231072	2.5687852	2.2460618e-05	-3.6491881e-05	-9.9876546e-05	-1.1821243e-05	3.0188211	0.0048919455	0.04049372	0.37878133	2.9506418	1.2489323	-0.52251444	2.6510464	0.55137247	-0.18923505	2.5687954	-0.0053278587	3.085157e-05	2.1499797e-05	-2.6910405e-05	-3.486516e-06	-0.0033386674	3.0188095	2.3	1	0.2	1.9790321e-05	-2.0169063e-05	2.9526618e-06	-1.9470139e-05	-9.0137805e-06	-0.26983154	-3.4598478e-05	-6.0435297e-05	2.4839485e-07	0.19461335	0.42974038	1.2368228	1.6665632	-0.65926843	-0.24432626	0.1064304	0.31394659	1.9398407	1.7994636	1.5531985	0.04242933	1.9848234	1.9790716	1.9790709	1.4350114	1.3008439	-9.2239045e-06	4.9488547e-06	-1.0240811e-07	-1.3021275e-07	-5.1990758e-05	-5.405902e-05	0.51669738	8.086087e-06	-0.36016831	-0.098415515	-0.65106576	-0.22908524	1.0111776	-0.29153404	0.080036936	0.32646185	-0.0015909471	-0.039771965	-4.728822e-05	5.147495e-06	0.00018010812	-1.9480598e-07	-1.2495778	-7.9965977e-05	-0.099208072	-0.35791966	-0.23189352	-0.64141599	0.28907835	-1.0182817	-0.32645562	-0.080178855	-0.039770257	0.0023399372	-1.9012107e-06	-4.5290684e-05	1.8709004e-06	1.4112247e-05	5.4897291e-05	-1.2495857	-1.8781237e-05	1.0603512e-05	-4.5030019e-06	2.1127762e-05	4.3851635e-06	0.51669435	5.6737422e-05	4.1802949e-05	2	2	0	0	-104.13752	R0:S0:1	1.3008439	-69.16	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	D	boucle.py	2023-10-11@18:29
