2x2_2C_8b_C2v_L	12.333333	2.911	0.02317156	-5.8615817	-6.4542513	0.090030365	-6.453795	0.090015611	0.10364651	-6.0500113	13	-0.067059317	1.091594	-1.6297959	0.11486828	1.6297367	-0.11486441	-0.15186586	-2.0934958	1.9306	1	0.2821	0.19748241	0.0011438212	1.9534395	1.8265193	0.0019025149	1.8265068	0.0019022103	0.00096620538	1.6125726	1.1937617	0.14452388	-0.62623967	1.510593	-0.15663076	-1.5106541	0.15661859	0.10857864	2.5330783	0.039368207	0.0011430484	0.046984365	0.16768193	0.0019017687	0.16769323	0.0019014644	0.00096616621	0.32168158	0.039409709	5.8796303	2.3377055	3.5317717	4.6831314	3.5317886	4.6830996	3.8470392	3.0730676	-108.0884	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 4.33e+02	 1.89e-04	 5.27e-03	2022-07-25@13:26
2x2_2C_8b_C2v_L	10.444444	2.911	-0.024721094	-5.3295608	-5.4676289	-0.072680297	-5.4676586	-0.072679699	-0.051300706	-5.0961378	13	-0.058625757	1.0873136	-1.5676012	0.11463645	1.5676042	-0.11464223	-0.13676471	-2.0007168	1.9306	1	0.2821	0.3385896	0.0012569379	1.9578392	1.6956839	0.0030691905	1.6956937	0.0030696141	0.00087968697	1.3127448	1.3324408	0.16455853	-0.44446284	1.8333726	-0.20626662	-1.8333286	0.20628173	0.11204237	3.264807	0.054409576	0.00125595	0.043391138	0.29267485	0.0030673966	0.29266753	0.0030678196	0.00087943171	0.45758166	0.055223396	6.8097204	1.4475176	3.4963108	5.1927598	3.496302	5.1928026	4.1031566	1.7553919	-103.64454	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 1.59e+02	 2.54e-02	 1.09e-02	2022-07-25@13:26
2x2_2C_8b_C2v_L	13.666667	2.911	0.46003211	-6.7779439	-7.5041163	0.75240024	-7.5041746	0.75227424	0.94380538	-6.9078254	13	-0.046506431	1.1749203	-1.7692786	0.099108142	1.7692829	-0.099102995	0.14708118	-2.2568436	1.9306	1	0.2821	0.14290196	0.00035742461	1.9603477	1.8755382	0.00086030312	1.8755397	0.00086027019	0.00067456984	1.7248631	1.1402397	0.07880607	-0.63207497	1.3181462	-0.10664362	-1.3181358	0.10664122	-0.091236399	2.1528573	0.030571867	0.00035735412	0.039742949	0.12114218	0.00086014613	0.12114077	0.00086011321	0.00067455636	0.24419496	0.030439504	5.4739733	2.6795472	3.6138724	4.493075	3.6138653	4.4930864	3.7824278	3.5407876	-115.13305	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 1.77e+02	 6.96e-04	 1.60e-03	2022-07-25@13:26
2x2_2C_8b_C2v_L	11.333333	2.911	0.01026032	-5.2044289	-5.1773907	0.011013099	-5.1727541	0.010908766	0.0050431316	-4.9383311	13	-0.051874037	1.0615978	-1.5026737	0.092803238	1.5020291	-0.092799351	-0.11432202	-1.9380554	1.9306	1	0.2821	0.2870976	0.0010343429	1.9532129	1.7413694	0.0020118398	1.7408653	0.0020065722	0.0006527513	1.4288259	1.2825053	0.14320636	-0.53612334	1.743988	-0.16219498	-1.746246	0.16196177	0.093281466	3.0096974	0.050380588	0.0010336734	0.047777447	0.24842261	0.0020110291	0.24883499	0.0020057705	0.00065265489	0.41772833	0.050743261	6.4498087	1.8169384	3.467901	5.0198276	3.4684495	5.017935	4.0205381	2.2706497	-100.61115	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 2.30e+02	 8.53e-03	 1.00e+06	2022-07-25@13:26
2x2_2C_8b_C2v_L	10	2.911	0.033970237	-5.5020257	-6.2964459	-0.31595916	-6.2957951	-0.31757574	-0.26864017	-5.9089262	13	-0.04962265	1.1149983	-1.66853	0.16009542	1.6683133	-0.16017363	-0.20800812	-2.1373904	1.9306	1	0.2821	0.32872701	0.00068699834	1.9524573	1.7061841	0.0052213042	1.706405	0.0052358686	0.0019059496	1.3362173	1.3214215	0.12304246	-0.47195846	1.8176721	-0.27148011	-1.8165036	0.27188087	0.16150485	3.2369047	0.053445122	0.00068671198	0.049094008	0.28238558	0.0052161699	0.28222732	0.005230691	0.0019050849	0.45026179	0.054418212	6.8107468	1.4822308	3.4957839	5.140211	3.495461	5.1416483	4.0271825	1.8208013	-109.3276	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 1.39e+02	 3.93e-02	 1.98e-02	2022-07-25@13:26
2x2_2C_8b_C2v_L	11	2.911	0.015619072	-5.203802	-5.1751257	-0.0066553081	-5.1691703	-0.0067780005	0.0015068264	-4.9214135	13	-0.052505684	1.0682583	-1.5125638	0.09660208	1.5117626	-0.096626985	-0.12037489	-1.9486409	1.9306	1	0.2821	0.31036223	0.0010649014	1.9548304	1.7199721	0.002250782	1.7190693	0.0022428685	0.00071630105	1.3788131	1.3052601	0.14780234	-0.49916306	1.7875473	-0.17348155	-1.7915294	0.1731283	0.099164445	3.1227918	0.05244773	0.0010641901	0.046283358	0.26901237	0.0022497807	0.26972797	0.0022418841	0.00071615976	0.43689916	0.052964964	6.6053124	1.6618545	3.4727984	5.1044906	3.4736404	5.1009904	4.0589412	2.0500274	-101.04686	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 1.97e+02	 0.00e+00	 1.00e+06	2022-07-25@13:26
2x2_2C_8b_C2v_L	10.555556	2.911	0.0059698569	-5.2400799	-5.2526808	-0.038419291	-5.2520295	-0.038427171	-0.029603279	-4.9912717	13	-0.055876836	1.0796093	-1.5389668	0.10107441	1.5388672	-0.10108285	-0.12830101	-1.9796019	1.9306	1	0.2821	0.33876803	0.0011786636	1.9573855	1.6927566	0.0024865735	1.6926549	0.0024859816	0.00079578112	1.3185908	1.3329163	0.1587466	-0.45069218	1.8375652	-0.18513175	-1.8379827	0.18510539	0.10626671	3.251186	0.054535884	0.0011777935	0.043842579	0.29531947	0.0024853806	0.29539847	0.0024847904	0.00079557589	0.4560617	0.055286843	6.790485	1.4695742	3.4890816	5.2072972	3.4891454	5.2069586	4.1036418	1.7849314	-102.26692	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 1.68e+02	 1.34e-02	 8.17e-03	2022-07-25@13:26
2x2_2C_8b_C2v_L	12.333333	2.911	0.0060959789	-5.3773886	-5.725341	0.020115651	-5.7254585	0.020113629	0.016042554	-5.4580838	13	-0.056806947	1.0565706	-1.5414477	0.095925817	1.5414649	-0.095927312	-0.12074291	-1.9935068	1.9306	1	0.2821	0.21237829	0.00099460781	1.9514458	1.8110156	0.0016600082	1.8110185	0.001660102	0.00070464552	1.5858308	1.2089175	0.13379942	-0.62997362	1.5612279	-0.14411711	-1.561216	0.14412085	0.092510553	2.6021124	0.041568811	0.00099401104	0.049069123	0.18226813	0.0016594377	0.18226548	0.0016595314	0.0007046188	0.33836342	0.041621067	5.9439359	2.2893108	3.5064244	4.7452773	3.5064237	4.7452778	3.9014868	2.9599512	-102.98564	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 4.43e+02	 3.56e-01	 1.00e+06	2022-07-25@13:26
2x2_2C_8b_C2v_L	13.5	2.911	0.51552067	-6.8860702	-7.5710127	0.7948211	-7.5700544	0.79430657	0.97140286	-6.9175875	13	-0.074266576	1.1843883	-1.7783581	0.13863447	1.7782258	-0.13856476	-0.19367324	-2.2598653	1.9306	1	0.2821	0.14688584	0.00089218737	1.9599364	1.8721306	0.0016520974	1.8721267	0.0016507115	0.0011424023	1.7151122	1.1438392	0.12533885	-0.63013737	1.3333583	-0.14838769	-1.3333621	0.148326	0.11920591	2.1898957	0.03126189	0.00089174744	0.040172447	0.12438476	0.0016515178	0.12438871	0.0016501329	0.0011423496	0.25146201	0.031218343	5.5096502	2.646528	3.6089559	4.5035506	3.6089092	4.50363	3.7808874	3.5048143	-115.76126	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 2.60e+02	 1.02e-02	 1.00e+06	2022-07-25@13:26
2x2_2C_8b_C2v_L	10.444444	2.911	-0.0312891	-5.3537461	-5.5327236	-0.086863317	-5.5327649	-0.086858288	-0.057055292	-5.1212694	13	-0.059302549	1.0891372	-1.5744053	0.11993533	1.5744115	-0.11993245	-0.13897834	-2.0042994	1.9306	1	0.2821	0.33625088	0.0012749448	1.9577055	1.6988678	0.0033243764	1.6988733	0.0033242814	0.00090313506	1.3154717	1.3300638	0.16567608	-0.44668739	1.8281606	-0.21453187	-1.8281381	0.21452912	0.11348761	3.2594927	0.054216735	0.0012739288	0.043521413	0.28963693	0.00332228	0.2896326	0.003322185	0.00090286746	0.45679671	0.055033393	6.801517	1.4560065	3.4969719	5.179119	3.4969684	5.179137	4.1000412	1.7665003	-103.98601	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 1.58e+02	 1.88e-02	 8.14e-03	2022-07-25@13:26
2x2_2C_8b_C2v_L	14.111111	2.911	0.46014366	-6.7790111	-7.5045816	0.75305782	-7.5046382	0.75293144	0.94524943	-6.9073509	13	-0.045368622	1.174771	-1.7690968	0.09845288	1.7691074	-0.09844703	0.14624317	-2.2566141	1.9306	1	0.2821	0.13229347	0.00033405598	1.9617352	1.8843352	0.00083846599	1.8843338	0.00083839307	0.00067984332	1.7472263	1.1299197	0.075181072	-0.63320707	1.2772529	-0.10462017	-1.2772655	0.10461479	-0.091271808	2.0621907	0.028686017	0.00033399505	0.038306544	0.11273629	0.00083831706	0.11273754	0.00083824418	0.00067983498	0.22716826	0.028555934	5.3731406	2.765875	3.6318686	4.4583292	3.6318856	4.4583028	3.7881339	3.6229105	-114.89026	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 9.19e+01	 1.24e-02	 1.00e+06	2022-07-25@13:26
2x2_2C_8b_C2v_L	11.333333	2.911	0.0064610693	-5.2052359	-5.1819123	0.0091691936	-5.1789125	0.0090602314	0.00099549989	-4.9706827	13	-0.051625294	1.0600081	-1.5003784	0.091232842	1.4999539	-0.091245228	-0.11443868	-1.9401833	1.9306	1	0.2821	0.28593998	0.0010156187	1.9529866	1.7419156	0.001925999	1.7416078	0.0019235757	0.00065331148	1.4325084	1.2813658	0.14183716	-0.53889345	1.7429823	-0.15880753	-1.7443498	0.15869618	0.093159608	3.002038	0.050273716	0.0010149744	0.048003325	0.24787226	0.0019252523	0.24812501	0.0019228334	0.00065321752	0.41617688	0.050626117	6.4415277	1.826023	3.4672167	5.0172296	3.4675416	5.016113	4.0153126	2.2857837	-100.67502	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 2.29e+02	 1.99e-04	 6.80e-03	2022-07-25@13:26
2x2_2C_8b_C2v_L	10.555556	2.911	0.0014191798	-5.2575086	-5.2848654	-0.039429394	-5.2846297	-0.03945811	-0.030486658	-5.0110233	13	-0.056020831	1.080867	-1.5432195	0.10187739	1.5431807	-0.10188871	-0.12878682	-1.9831347	1.9306	1	0.2821	0.33747518	0.0011788187	1.9573651	1.6943226	0.0025026988	1.6942957	0.0025030219	0.00079751868	1.3205979	1.3316092	0.15873465	-0.45168262	1.8350969	-0.18573964	-1.8352013	0.18575075	0.10634041	3.2478759	0.054433069	0.0011779486	0.043858049	0.29382542	0.0025014918	0.29384684	0.0025018148	0.00079731351	0.45545314	0.055180228	6.7858501	1.474139	3.4893948	5.2008018	3.4894083	5.2007292	4.1001344	1.7920979	-102.46497	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 1.67e+02	 2.82e-04	 2.16e-03	2022-07-25@13:26
2x2_2C_8b_C2v_L	10	2.911	-0.01092054	-5.5082667	-6.2835617	-0.22532289	-6.2835552	-0.22571914	-0.2143217	-5.8614401	13	-0.055568357	1.1120733	-1.6733587	0.14818816	1.6733192	-0.14820738	-0.19666517	-2.135048	1.9306	1	0.2821	0.33078066	0.00089060414	1.9538798	1.7054327	0.0043210817	1.7055259	0.0043247517	0.001670464	1.329903	1.3235129	0.14013301	-0.46183482	1.8181608	-0.2479455	-1.8176939	0.24806029	0.15190401	3.2511098	0.053571064	0.00089012097	0.047611828	0.28332334	0.0043175394	0.28325483	0.0043211994	0.0016697448	0.45204774	0.054524512	6.8251224	1.4585174	3.5008628	5.1481823	3.5007459	5.1487167	4.0319208	1.7904559	-109.23441	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 1.34e+02	 3.81e-02	 1.93e-02	2022-07-25@13:26
2x2_2C_8b_C2v_L	12.333333	2.911	0.035569168	-5.7756966	-6.5048804	0.13626813	-6.5053491	0.13631117	0.16941944	-6.2042598	13	-0.066711017	1.0856992	-1.639101	0.12359892	1.639162	-0.12363717	-0.16730571	-2.123792	1.9306	1	0.2821	0.1960925	0.0010951538	1.9527459	1.8269301	0.0021115399	1.8269462	0.0021130686	0.0011556796	1.6178688	1.1922584	0.14157764	-0.63157646	1.5092141	-0.16571035	-1.5091296	0.16577075	0.11813983	2.5194152	0.039157486	0.0010944502	0.047689757	0.1672794	0.0021106071	0.167265	0.0021121342	0.0011556396	0.31828186	0.039209538	5.8738359	2.3463317	3.5321898	4.6804475	3.5321552	4.6805128	3.8341039	3.0961319	-108.46183	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 4.37e+02	 2.63e-02	 9.51e-02	2022-07-25@13:26
2x2_2C_8b_C2v_L	12.333333	2.911	0.001592336	-5.4647433	-5.8943921	0.031504084	-5.8942159	0.031507809	0.028538652	-5.6194884	13	-0.057660984	1.0605289	-1.5601187	0.098743327	1.5600961	-0.098741368	-0.12581813	-2.0183676	1.9306	1	0.2821	0.20815471	0.00097416641	1.9518098	1.8151779	0.0016575973	1.815171	0.0016574374	0.00074183837	1.594214	1.2046491	0.13260055	-0.6306081	1.5480179	-0.14460848	-1.5480526	0.14460155	0.094806829	2.580581	0.040959923	0.00097359748	0.04868201	0.17835325	0.0016570267	0.17835939	0.0016568669	0.00074181278	0.33322625	0.04100203	5.924288	2.3055557	3.512561	4.7288577	3.512573	4.7288328	3.8859173	2.9950574	-104.15152	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 4.42e+02	 2.60e-01	 1.00e+06	2022-07-25@13:26
2x2_2C_8b_C2v_L	13.5	2.911	0.51645054	-6.887161	-7.5720026	0.79712326	-7.571046	0.79660827	0.97477847	-6.9194588	13	-0.061277451	1.1845492	-1.7781224	0.11861242	1.7779974	-0.11854224	-0.16818206	-2.2595792	1.9306	1	0.2821	0.14677443	0.00060707309	1.9600516	1.8724311	0.0012087834	1.8724244	0.0012075179	0.00086086859	1.7156936	1.1438788	0.10339133	-0.62947342	1.3320555	-0.12694258	-1.3320814	0.12687604	0.10347946	2.1884281	0.031242099	0.00060686942	0.040057178	0.12410595	0.0012084733	0.12411246	0.0012072085	0.00086083911	0.25102183	0.031148453	5.5109426	2.6461429	3.6087876	4.5040622	3.6087629	4.5041056	3.7804443	3.5063499	-115.75932	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 2.49e+02	 1.30e-03	 1.33e-02	2022-07-25@13:26
2x2_2C_8b_C2v_L	10.444444	2.911	-0.040569935	-5.3686946	-5.5796059	-0.10034419	-5.57961	-0.100348	-0.062148742	-5.142687	13	-0.060491133	1.0896506	-1.5788774	0.12466697	1.5788898	-0.12466598	-0.14096244	-2.0072781	1.9306	1	0.2821	0.33449736	0.001320453	1.9576186	1.7011345	0.0035692639	1.7011074	0.003568842	0.00092500658	1.3176706	1.3282713	0.16854841	-0.4482804	1.8243667	-0.22216837	-1.8245	0.22215137	0.11480251	3.2554212	0.054071528	0.0013193634	0.04360525	0.28747428	0.0035668542	0.28749403	0.0035664337	0.00092472734	0.45614622	0.054893487	6.7950854	1.4622929	3.4974562	5.1692351	3.4974863	5.1690846	4.0969046	1.7751463	-104.23169	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 1.58e+02	 2.25e-02	 6.81e-03	2022-07-25@13:26
2x2_2C_8b_C2v_L	14.111111	2.911	0.46041829	-6.7842134	-7.5079133	0.7547603	-7.5079721	0.754635	0.94971931	-6.9078023	13	-0.026409213	1.1766857	-1.7717419	0.074732259	1.771751	-0.074732134	0.1167663	-2.2588444	1.9306	1	0.2821	0.13244641	0.00011350139	1.9618222	1.8843589	0.00048424398	1.8843584	0.00048426303	0.00043295797	1.7471811	1.1301911	0.043830756	-0.63242234	1.2772056	-0.079501223	-1.277211	0.07950227	-0.072834231	2.0630812	0.028713326	0.00011349435	0.038220688	0.11271888	0.0004841944	0.11271931	0.00048421345	0.00043295477	0.22719448	0.028542172	5.3765194	2.7633504	3.6312604	4.4595231	3.6312694	4.459509	3.787357	3.6223315	-114.91846	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 8.98e+01	 1.19e-03	 1.35e-02	2022-07-25@13:26
2x2_2C_8b_C2v_L	10	2.911	0.034681129	-5.4989007	-6.289825	-0.31702659	-6.2894729	-0.31825107	-0.26351786	-5.8937202	13	-0.049848974	1.1147549	-1.6676338	0.16042738	1.667498	-0.16047267	-0.2065439	-2.1354246	1.9306	1	0.2821	0.32923407	0.00069527178	1.9526114	1.7059055	0.005262171	1.706071	0.0052723461	0.001878677	1.3345994	1.3219261	0.12380114	-0.47056435	1.8180889	-0.27249584	-1.8172273	0.2727739	0.16049174	3.2397618	0.053479453	0.00069497834	0.048935684	0.28267439	0.0052569623	0.28255494	0.0052671065	0.0018778251	0.45076267	0.054457601	6.8138776	1.4782665	3.49635	5.1414463	3.4961175	5.1424847	4.0299166	1.8144389	-109.26948	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 1.39e+02	 3.42e-02	 1.91e-02	2022-07-25@13:26
2x2_2C_8b_C2v_L	12.333333	2.911	0.024665464	-5.8124066	-6.5013182	0.096302348	-6.5018741	0.096345667	0.11309979	-6.1501957	13	-0.069208732	1.0872576	-1.6364584	0.11902609	1.6365329	-0.11903742	-0.15902552	-2.111438	1.9306	1	0.2821	0.19625204	0.0011927019	1.9530578	1.8272088	0.0020042962	1.8272224	0.0020048526	0.0010579762	1.6163858	1.1924663	0.14766057	-0.62956914	1.5082449	-0.16105435	-1.5081808	0.16107616	0.11316136	2.5230146	0.039182	0.0011918653	0.047370743	0.16702339	0.0020034635	0.16701103	0.0020040193	0.0010579417	0.31923839	0.039228701	5.8734633	2.344761	3.5327302	4.6798637	3.5327162	4.6798885	3.8386675	3.0896213	-108.39326	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 4.25e+02	 2.88e-02	 2.50e-02	2022-07-25@13:26
2x2_2C_8b_C2v_L	12.333333	2.911	0.033911133	-5.7941769	-6.4487542	0.11993038	-6.4485684	0.11992676	0.15146049	-6.1722369	13	-0.067126003	1.0868148	-1.6308383	0.12008783	1.6308212	-0.12009412	-0.16338308	-2.1172042	1.9306	1	0.2821	0.19676169	0.0011195592	1.9529266	1.8260713	0.0020285694	1.826061	0.0020286221	0.0011088614	1.6168161	1.1929599	0.14310044	-0.63012982	1.5120832	-0.16221694	-1.5121422	0.16221827	0.1157687	2.5224226	0.039264226	0.0011188228	0.047506297	0.16809192	0.0020277089	0.168101	0.0020277617	0.0011088238	0.31895478	0.039311983	5.8756804	2.343727	3.5305999	4.6842796	3.53063	4.6842182	3.8358628	3.0915364	-108.19745	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 4.36e+02	 1.51e-02	 7.69e-02	2022-07-25@13:26
2x2_2C_8b_C2v_L	12.5	2.911	0.023064832	-5.8616875	-6.4542022	0.089908436	-6.4537468	0.089893884	0.10332274	-6.050164	13	-0.067327082	1.0917127	-1.6299503	0.1151207	1.6298926	-0.1151138	-0.15221407	-2.093569	1.9306	1	0.2821	0.19101227	0.0011469886	1.9537659	1.8320655	0.0019022107	1.8320532	0.0019017997	0.00097980497	1.6263892	1.1874488	0.14375117	-0.63196036	1.4913394	-0.15596781	-1.4914015	0.15595124	0.10893754	2.4884188	0.038422132	0.0011462139	0.04660892	0.16241213	0.0019014653	0.16242327	0.0019010547	0.0009797773	0.31296203	0.038449057	5.825766	2.3848645	3.5383484	4.6613003	3.5383677	4.6612645	3.8440834	3.133325	-107.96007	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 4.93e+02	 1.97e-01	 1.00e+06	2022-07-25@13:26
2x2_2C_8b_C2v_L	11.444444	2.911	0.008330778	-5.2052094	-5.1806342	0.0094471784	-5.1765798	0.0093447543	0.0011850387	-4.958909	13	-0.051821059	1.0600052	-1.5001417	0.091207581	1.4995729	-0.091215411	-0.11430607	-1.9380187	1.9306	1	0.2821	0.27935926	0.0010261363	1.9527077	1.7482404	0.0019264627	1.7478503	0.001922858	0.00065523912	1.4459762	1.2749237	0.14180553	-0.54833457	1.7288541	-0.15809181	-1.7306052	0.15792999	0.092933833	2.9693757	0.049626134	0.0010254786	0.048238417	0.24183381	0.0019257167	0.24215632	0.0019221183	0.00065515061	0.41047625	0.049942986	6.396517	1.8692505	3.4674205	4.9927153	3.4678571	4.9912879	4.0070088	2.3463996	-100.51857	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 2.44e+02	 1.84e-02	 1.00e+06	2022-07-25@13:26
2x2_2C_8b_C2v_L	13.5	2.911	0.51669321	-6.8877015	-7.5722798	0.79785008	-7.5713199	0.79733307	0.97582534	-6.9196789	13	-0.059377649	1.1843812	-1.7777381	0.11609552	1.7776056	-0.11602548	-0.16540193	-2.2592349	1.9306	1	0.2821	0.14672579	0.00056974218	1.96007	1.8725018	0.0011572777	1.8724986	0.0011560829	0.00083235848	1.7158201	1.1438485	0.1001606	-0.62939299	1.3317511	-0.12421449	-1.3317503	0.12415094	0.10175628	2.1880145	0.031233603	0.0005695628	0.040038614	0.12403935	0.0011569934	0.12404275	0.0011557993	0.00083233084	0.25092745	0.031134208	5.5108026	2.6463596	3.6088617	4.5039473	3.6088098	4.504035	3.7804435	3.5067502	-115.75879	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 2.48e+02	 4.69e-05	 1.24e-03	2022-07-25@13:26
2x2_2C_8b_C2v_L	10.444444	2.911	-0.049967762	-5.3863511	-5.6362272	-0.11491111	-5.636233	-0.11491023	-0.068431225	-5.1683716	13	-0.061720446	1.0906156	-1.5845876	0.12948975	1.5845931	-0.1294896	-0.14353385	-2.0108853	1.9306	1	0.2821	0.33241414	0.0013660299	1.9574743	1.7038083	0.0038190031	1.7037986	0.0038188473	0.00095434029	1.3203703	1.3261476	0.17135959	-0.45044288	1.8198906	-0.22966633	-1.819939	0.22966017	0.11654301	3.2503083	0.053897477	0.0013648642	0.043747668	0.28491616	0.0038162541	0.2849232	0.0038160989	0.00095404522	0.45534865	0.054723796	6.7872334	1.4702726	3.4979956	5.1575269	3.498007	5.1574712	4.0933102	1.7859508	-104.5287	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 1.57e+02	 5.63e-02	 6.75e-03	2022-07-25@13:26
2x2_2C_8b_C2v_L	14.111111	2.911	0.46040754	-6.7849448	-7.5084022	0.75494647	-7.5084618	0.75482118	0.95030737	-6.9078236	13	-0.025770976	1.1768877	-1.7717724	0.072413873	1.7717773	-0.072411523	0.11361168	-2.2586126	1.9306	1	0.2821	0.13242881	0.00010806236	1.961819	1.8843814	0.00045458986	1.8843825	0.00045458902	0.00040987887	1.7472531	1.1301842	0.042766309	-0.63250026	1.2771054	-0.077029899	-1.2770974	0.077029529	-0.070868236	2.0628046	0.028710142	0.00010805598	0.038223775	0.11269766	0.00045454617	0.11269657	0.00045454532	0.00040987599	0.22713864	0.028535948	5.3762998	2.7635781	3.6312501	4.4595269	3.6312448	4.4595352	3.7874418	3.622524	-114.92088	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 8.96e+01	 0.00e+00	 9.13e-04	2022-07-25@13:27
2x2_2C_8b_C2v_L	10.5	2.911	0.00078064865	-5.2577175	-5.2850434	-0.039918085	-5.2848095	-0.039913597	-0.030859311	-5.0107323	13	-0.056109045	1.0807452	-1.5431328	0.10203507	1.5431026	-0.10203326	-0.12881688	-1.9830413	1.9306	1	0.2821	0.34127715	0.0011791534	1.957718	1.690699	0.0025081363	1.6906466	0.0025075281	0.00079700437	1.3126016	1.3353357	0.15914799	-0.44550186	1.8410419	-0.18638269	-1.8412673	0.18635693	0.1065674	3.2634762	0.054686747	0.001178283	0.043516063	0.29735276	0.002506922	0.2973926	0.002506315	0.00079679471	0.45773102	0.055463976	6.8085114	1.4502236	3.4918245	5.2151398	3.4918619	5.2149362	4.1082021	1.758615	-102.54044	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 1.64e+02	 1.17e-02	 1.00e+06	2022-07-25@13:27
2x2_2C_8b_C2v_L	12.333333	2.911	0.018483176	-5.8340719	-6.4750384	0.079672262	-6.4755722	0.079679889	0.089573924	-6.0517553	13	-0.066100232	1.0891507	-1.6320634	0.11228357	1.6321329	-0.11228746	-0.14766933	-2.0932519	1.9306	1	0.2821	0.19722881	0.0011112698	1.9532866	1.8270049	0.0018215474	1.8270191	0.0018218752	0.00091957583	1.6129028	1.1935281	0.14241811	-0.62745261	1.5089574	-0.15320715	-1.5088884	0.1532204	0.10582616	2.5319407	0.039326542	0.0011105404	0.047139947	0.16722539	0.0018208649	0.16721253	0.0018211924	0.00091954268	0.32147702	0.039360889	5.8788045	2.3393225	3.5324918	4.6814603	3.5324736	4.6814943	3.8476747	3.0743175	-108.11879	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 4.33e+02	 5.91e-03	 1.28e-02	2022-07-25@13:27
2x2_2C_8b_C2v_L	12.333333	2.911	0.024407809	-5.8090271	-6.4526059	0.094149486	-6.4524806	0.09414703	0.11236671	-6.152725	13	-0.068637902	1.0869198	-1.6301228	0.11763688	1.6301048	-0.11763461	-0.15801025	-2.1117388	1.9306	1	0.2821	0.19668074	0.0011773375	1.9530699	1.8263279	0.0019718923	1.8263259	0.0019717849	0.0010474207	1.6164943	1.1929034	0.14668976	-0.62936335	1.5112159	-0.15971455	-1.5112237	0.15971057	0.11250623	2.5230531	0.03925255	0.0011765224	0.047359022	0.16785247	0.0019710835	0.1678544	0.0019709762	0.0010473891	0.31916325	0.039296736	5.8744607	2.3438903	3.5310411	4.6834753	3.5310395	4.6834794	3.837529	3.0900708	-108.19217	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 4.27e+02	 3.03e-02	 1.87e-02	2022-07-25@13:27
2x2_2C_8b_C2v_L	10	2.911	-0.0079374342	-5.5005608	-6.2955	-0.23393562	-6.2953486	-0.23366109	-0.21675909	-5.8829266	13	-0.055452741	1.1116126	-1.6739515	0.14966888	1.6739489	-0.14963907	-0.19739556	-2.138197	1.9306	1	0.2821	0.32998414	0.00088149496	1.9535571	1.7060862	0.0044059911	1.7060111	0.0044022506	0.0016833581	1.3321532	1.3227048	0.13938092	-0.46431121	1.8167824	-0.2503314	-1.8171429	0.25021874	0.15227255	3.2470327	0.053513813	0.00088102207	0.047947928	0.28268767	0.0044023014	0.28274393	0.0043985704	0.0016826423	0.45136479	0.054465807	6.8207906	1.4646376	3.4999007	5.1459967	3.4999876	5.1456125	4.02854	1.7994842	-109.30157	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 1.34e+02	 3.45e-02	 1.78e-02	2022-07-25@13:27
