D	D2	D2_ave	D_ave	E_kin	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	githash	model	mu	mu_ave	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	script	t	t_ave	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	time	tp	tp_ave	tpp	tpp_ave	version	
1e-09	0	-0.02868634796	-0.1520338879	-1.226423887	5.782981968	0.2919080473	0.3210976595	0.7100579477	0.2395830101	0.239634797	0.7099689602	0.8069444618	0.08070470948	a248bdd	2x2_2C_8b_C2v_L	1.002671236	0.8265960926	0.002444961735	0.2620443969	-0.04515390532	-0.2102680857	-0.2102639956	-0.04521041858	8.492144591e-07	0.1620612903	recalcules_averages.py	1	-1.246763602	0.2533620234	-0.002493003214	-0.3889649591	0.09305232942	-0.09311307323	0.3889167905	0.4997923452	-8.888141523e-06	2024-12-09@16:26	-0.1772501296	-0.1147514839	0	-0.1534346763	v2.7.1	
1e-09	0	-0.02868983074	-0.1519737493	-1.220373689	5.807981968	0.2956815379	0.3149462865	0.7186145294	0.2314682551	0.2315239292	0.7185894251	0.8115231446	0.08085575701	a248bdd	2x2_2C_8b_C2v_L	1.012671236	0.8295775227	0.002277344642	0.2560968121	-0.04466781187	-0.2053696501	-0.2053692535	-0.04473805175	5.128961717e-07	0.161799918	recalcules_averages.py	1	-1.239235626	0.2529295461	-0.002325415278	-0.3911717618	0.09504088627	-0.09513011847	0.391125946	0.5033594424	2.695317385e-06	2024-12-09@16:26	-0.1872501296	-0.1007312371	0	-0.1640156064	v2.7.1	
1e-09	0	-0.02871732052	-0.1514241074	-1.224727981	5.757981968	0.2977164736	0.313281127	0.7194049532	0.2309283027	0.2309927695	0.719375519	0.8155484213	0.07846164136	a248bdd	2x2_2C_8b_C2v_L	0.992671236	0.828018284	0.002566977073	0.2560722029	-0.04367989184	-0.2054928306	-0.2054978243	-0.04375198832	1.860548165e-05	0.1612605655	recalcules_averages.py	1	-1.244310917	0.2537282813	-0.002609287203	-0.3929258119	0.09296779665	-0.09306149673	0.3928807451	0.5051042371	-2.128734068e-05	2024-12-09@16:27	-0.1872501296	-0.1045816961	0	-0.1644944144	v2.7.1	
1e-09	0	-0.02869884697	-0.1506421913	-1.221385109	5.807981968	0.2972420234	0.312090242	0.7170636769	0.2301541965	0.2302274277	0.7170341633	0.8137127579	0.07804204293	a248bdd	2x2_2C_8b_C2v_L	0.992671236	0.8268034291	0.002659277286	0.2555762825	-0.04342312301	-0.2052225863	-0.205230908	-0.04348965119	4.543304193e-05	0.1609781675	recalcules_averages.py	1	-1.241069767	0.2535293552	-0.002686420268	-0.3924090365	0.09239312991	-0.09250420287	0.3923578834	0.5042410542	-3.901433294e-05	2024-12-09@16:27	-0.1872501296	-0.1051249363	0	-0.1638657311	v2.7.1	
1e-09	0	-0.02868641511	-0.1527155527	-1.223785267	5.757981968	0.2961474334	0.3160752279	0.7210666287	0.232188134	0.2322651853	0.7210996217	0.8132785356	0.0812743822	a248bdd	2x2_2C_8b_C2v_L	1.012671236	0.8308264719	0.002180247731	0.2565788263	-0.04484282705	-0.2056534921	-0.2056517523	-0.04492788327	-1.426993629e-05	0.1620776662	recalcules_averages.py	1	-1.242537439	0.2531274174	-0.002243704956	-0.3917921154	0.09545515839	-0.09554010794	0.3917559393	0.5042353843	2.674069043e-06	2024-12-09@16:28	-0.1872501296	-0.1001450431	0	-0.1645956817	v2.7.1	
1e-09	0	-0.02868205738	-0.1516514752	-1.224774471	5.807981968	0.2917017974	0.3204982461	0.7088682561	0.2392247355	0.2392822674	0.7087667938	0.806137286	0.08059793748	a248bdd	2x2_2C_8b_C2v_L	1.002671236	0.8259887684	0.002491536684	0.2617976452	-0.04501222298	-0.2101371044	-0.2101377064	-0.04505405063	1.487890343e-05	0.1619585669	recalcules_averages.py	1	-1.245163671	0.2532682683	-0.002540588056	-0.3887015919	0.0927788306	-0.09282145838	0.3886594309	0.4994066304	-3.074344443e-05	2024-12-09@16:28	-0.1772501296	-0.1150306664	0	-0.1531378947	v2.7.1	
1e-09	0	-0.02868603416	-0.1513671101	-1.220757414	5.757981968	0.3017125213	0.3070987038	0.7297931045	0.2233233414	0.2233773023	0.7298015269	0.8212090662	0.07816745197	a248bdd	2x2_2C_8b_C2v_L	1.002671236	0.831567027	0.002328365033	0.2503073491	-0.04312971695	-0.2008967024	-0.2008984258	-0.04319259706	1.455943281e-05	0.1609568229	recalcules_averages.py	1	-1.23862734	0.2533254236	-0.002367355245	-0.3956587219	0.09490139101	-0.09499969243	0.3956149581	0.5090842208	8.329802781e-07	2024-12-09@16:28	-0.1972501296	-0.09059525969	0	-0.1748886703	v2.7.1	
1e-09	0	-0.02868662214	-0.1506589006	-1.217285379	5.807981968	0.301075231	0.3052339843	0.7284577424	0.2228411575	0.2228798842	0.7284067281	0.8201411169	0.07816123518	a248bdd	2x2_2C_8b_C2v_L	1.002671236	0.8303337201	0.002404988612	0.2496362586	-0.04311425772	-0.2006598429	-0.2006536603	-0.04317283229	-1.940767376e-06	0.1608177454	recalcules_averages.py	1	-1.235263642	0.2530741791	-0.002457597362	-0.3951471161	0.0946722279	-0.09475193025	0.3950973485	0.5083981323	8.617132103e-06	2024-12-09@16:29	-0.1972501296	-0.09114449143	0	-0.174231941	v2.7.1	
1e-09	0	-0.02868591787	-0.1524103266	-1.228084354	5.757981968	0.2921300275	0.3216920378	0.7112372344	0.239885976	0.2399391086	0.711169681	0.807846654	0.08087784752	a248bdd	2x2_2C_8b_C2v_L	1.002671236	0.8272062264	0.002406738272	0.262290696	-0.04524821299	-0.2103899557	-0.2103868696	-0.04531085689	-2.32833804e-07	0.16219285	recalcules_averages.py	1	-1.24837162	0.25345804	-0.002451178123	-0.3892441428	0.09327142644	-0.09334283371	0.3891966102	0.5002088069	-3.776889498e-06	2024-12-09@16:29	-0.1772501296	-0.1144555779	0	-0.1537534848	v2.7.1	
1e-09	0	-0.02866364011	-0.1526589525	-1.225866753	5.782981968	0.2912386041	0.3223992764	0.7105935332	0.2396291777	0.2396901629	0.7105557707	0.8061887852	0.08221431871	a248bdd	2x2_2C_8b_C2v_L	1.012671236	0.8279845616	0.002296848384	0.2622590875	-0.04558400089	-0.2101865295	-0.2101863875	-0.04565346374	4.669836379e-06	0.162515399	recalcules_averages.py	1	-1.245799441	0.2530931921	-0.002339095403	-0.3884145095	0.09407117099	-0.09415495039	0.3883687753	0.4994670938	-6.848273509e-06	2024-12-09@16:29	-0.1772501296	-0.1124551424	0	-0.153639631	v2.7.1	
1e-09	0	-0.02869971244	-0.1503732448	-1.219502925	5.782981968	0.3023584329	0.3054935113	0.7278024125	0.2222402001	0.2222826254	0.7277483471	0.8214935986	0.07686158773	a248bdd	2x2_2C_8b_C2v_L	0.992671236	0.8295638765	0.00253768422	0.2498736619	-0.04255269898	-0.2006560086	-0.2006500013	-0.0426194685	-3.142912488e-06	0.1605021632	recalcules_averages.py	1	-1.237849689	0.2535683035	-0.0025986088	-0.3958919271	0.09354077277	-0.0936177765	0.3958433909	0.5090645064	5.384991427e-08	2024-12-09@16:30	-0.1972501296	-0.0930126833	0	-0.1745897273	v2.7.1	
1e-09	0	-0.02866180712	-0.1515769314	-1.218580187	5.782981968	0.3005677112	0.3076994917	0.729459123	0.2236735755	0.2237384338	0.7294744242	0.8192760171	0.07979066811	a248bdd	2x2_2C_8b_C2v_L	1.012671236	0.8323314966	0.00219464497	0.2502840935	-0.04360652706	-0.2008636536	-0.2008557199	-0.04365102784	-5.599364461e-09	0.1613732372	recalcules_averages.py	1	-1.236093611	0.2528774376	-0.002228295188	-0.3947849466	0.09589921933	-0.09600519057	0.3947293437	0.5083226216	3.002420345e-05	2024-12-09@16:30	-0.1972501296	-0.08878789656	0	-0.1744585018	v2.7.1	
1e-09	0	-0.02868328136	-0.1512927938	-1.22697208	5.782981968	0.2927245253	0.3196652552	0.7094752786	0.2391501588	0.2392015257	0.709341897	0.8081345313	0.07932646653	a248bdd	2x2_2C_8b_C2v_L	0.992671236	0.8251876554	0.002623808186	0.261808445	-0.04460381927	-0.2102643288	-0.2102639564	-0.04463480147	1.42442357e-05	0.1616747103	recalcules_averages.py	1	-1.247725045	0.2536549554	-0.002673186174	-0.389567632	0.09182287999	-0.09184901808	0.3895254096	0.5002481346	-3.290502005e-05	2024-12-09@16:31	-0.1772501296	-0.1170829307	0	-0.1532136221	v2.7.1	
