CDMFT_iterations	CDMFT_method	D	D_ave	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_ave	version	
4	Broyden	0	0.001297945068	-340.6273109	-162.4	1.625965386	YY	9	0.466200634	self-energy/D	sharp_wc_2_b_50	3	2	1.182563469	50.64461385	0.0333462916	-70.35462467	1.572806895	53.68211475	0.1636703424	-15.44506424	1.087743382	51.91598812	0.04304324969	2.64583288	0.8254787465	-2.748275666	0.8271335853	28.25064189	0.2499572682	a248bdd	2x2_2C_8b_C2v_L	13.15	1.384546383	2	1.71189475	0.999999999740635	1.0000000000000004	19.74648303	-0.4445144299	22.28753708	-3.145372669	17.17015883	-1.184232952	-8.261395752	3.405166459	-6.289434895	0.3324391051	-1.861805306	1.644084396	-1.547785525	1.015869557	-7.286461368	1.79396222	sol_cdmft_3bandes_grille_patch_gen.py	R0:S0:1	uncorrelated	1.850179766	-0.164530769	2.366509196	-0.1978696175	7.330289027	-0.9934518882	-4.478858617	0.8958235755	-3.772427434	0.8197546273	0.8263196925	-2.467401784	-2.442540518	3.042318065	-4.289828782	1.174964319	2024-10-28@23:30	3.375	-0.6860205393	1	1.749923254e-16	-0.3897529692	-1.5	-8.364898777e-17	0.20041977	v2.7.1	
8	Broyden	0	-0.01213521104	-375.900997	-146.4	2.80819582	YY	9	0.5037535265	self-energy/D	sharp_wc_2_b_50	4	2	1.139634171	47.12006223	0.05040973575	-70.19865728	1.531256426	61.48106807	0.4327944048	-24.88724146	1.745782555	54.73603251	0.02463996961	2.421925065	1.291161355	-0.2497580974	1.875458413	2.542740591	1.277054258	a248bdd	2x2_2C_8b_C2v_L	13.15	1.441213502	2	1.637673061	0.999999999772186	1.0	20.74717804	-0.5450633963	24.38410309	-3.227985885	-6.03384787	0.07343974146	-3.571457165	1.244227326	3.423995175	-0.2750349068	-2.131890061	3.215529851	-0.5715655086	0.6307655181	2.933090563	-3.661255929	sol_cdmft_3bandes_grille_patch_gen.py	R0:S0:1	uncorrelated	-2.076456264	0.3315588558	-2.647009919	0.1042673827	-23.54946627	3.005130691	-16.17025795	0.9622340649	-3.418935014	0.6235735878	-0.3217117311	0.8476052333	0.06595081897	-0.4155032094	-0.01343159308	-0.1035056514	2024-10-28@23:47	3.375	-0.8316431807	1	1.06275148e-16	-0.4323017973	-1.5	-1.715994553e-16	0.2555825867	v2.7.1	
7	Broyden	0	-3.671855829e-07	-304.4802118	-210.384	-5.834841886	YY	9	0.6159038951	self-energy/D	sharp_wc_2_b_50	0.001	2	1.255803486	-44.72749841	1.831476025	-16.90668617	1.988112231	-0.0219108568	1.789891665	-4.084180648	1.889863836	-4.063313451	1.889434948	-0.02196520202	1.789558383	57.37818492	0.8039260639	78.18590343	0.1143245723	a248bdd	2x2_2C_8b_C2v_L	13.15	1.585215336	2	1.802434535	0.999999999532144	0.9999999999999993	-8.023717751	2.178194636	-0.413191302	0.2281096444	-0.1791808178	1.683789659	-0.0003541079815	-0.001691702803	0.0002030839581	0.002105937282	-0.1790093226	1.682888404	-29.89645761	3.604198729	-3.583530129	0.3581055648	sol_cdmft_3bandes_grille_patch_gen.py	R0:S0:1	uncorrelated	-0.784528004	0.0312399982	5.777008207	-0.1447653647	0.0006007704881	-0.004845764478	-2.109340989	0.4539768574	2.104230308	-0.454584362	-0.0002252770335	0.001439689933	2.903913363	-0.08476913767	-33.00278186	1.124179031	2024-10-29@00:04	3.375	-0.4823676993	1	-5.720089356e-17	-0.2395287152	-0.75	1.443553548e-16	0.1049111978	v2.7.1	
5	Broyden	0	-0.0001380354403	-403.5103649	-194.4	-1.63401571	YY	9	0.444038163	self-energy/D	sharp_wc_2_b_50	1	2	1.254358833	54.35370311	0.03356770982	-72.52563817	1.717879078	51.94763093	0.1105530776	-18.60445275	1.348163409	51.29177883	0.1785627921	20.62082368	0.4310943143	-19.85903814	1.77855829	28.83714064	0.6640462188	a248bdd	2x2_2C_8b_C2v_L	13.15	1.350868073	2	1.829091699	0.9999999998807707	1.0	15.75367965	-0.2516567288	17.06026742	-2.691766206	15.34041932	-0.8999722271	-8.106780465	3.383216918	-12.54270642	0.6471861511	6.506152914	-0.3213436556	-10.37458019	1.080642116	-14.35705159	3.388408071	sol_cdmft_3bandes_grille_patch_gen.py	R0:S0:1	uncorrelated	3.602301048	-0.6675228643	4.463007703	-0.1191214186	4.182691801	-0.8270440681	-2.873211722	0.2198688497	-9.030521724	1.828461191	-7.057124724	2.718121143	-3.206258392	1.398804855	-3.31357942	-0.054442839	2024-10-29@00:10	3.375	-0.4332712614	1	-3.856587678e-17	-0.2535124964	-0.75	5.003201202e-17	0.1109703103	v2.7.1	
5	Broyden	0	-6.076343098e-05	-420.9397582	-178.4	1.285482386	YY	9	0.4183950571	self-energy/D	sharp_wc_2_b_50	2	2	1.237188583	53.04533509	0.04466549226	-71.67100233	1.66677021	52.30450397	0.1248868854	-19.03813022	1.280184932	51.18072265	0.1618618923	20.22334983	0.5954993868	-19.26845216	1.772780276	28.08240786	0.7175381132	a248bdd	2x2_2C_8b_C2v_L	13.15	1.310370827	2	1.805482726	0.999999999903775	0.9999999999999998	17.24199808	-0.3167535856	18.96585245	-2.862953007	16.68062328	-1.012404845	-8.989010215	3.451161102	-15.12311566	0.8597227209	5.429731172	-0.3393514262	-11.10045568	1.105624976	-15.22405357	3.450468369	sol_cdmft_3bandes_grille_patch_gen.py	R0:S0:1	uncorrelated	4.224792363	-0.7440221687	5.219090955	-0.1576843854	4.359272311	-0.7977472028	-2.986988281	0.2579494287	-7.668630957	1.465623637	-8.520754482	3.121823656	-3.553819856	1.352367784	-3.718344362	0.07741938492	2024-10-29@00:15	3.375	-0.4888156747	1	-8.702308637e-16	-0.298569371	-0.75	4.052541145e-16	0.1300810187	v2.7.1	
4	Broyden	0	-8.476864145e-05	-431.5799073	-162.4	3.896955871	YY	9	0.4044981896	self-energy/D	sharp_wc_2_b_50	3	2	1.215255306	51.97644584	0.04971638145	-71.0156881	1.620550065	52.5336561	0.1414341628	-18.69531388	1.187912921	51.04693867	0.1981211317	19.68453282	0.6064393021	-17.20381401	1.683108168	27.77092633	0.6859597496	a248bdd	2x2_2C_8b_C2v_L	13.15	1.287050438	2	1.774348805	0.9999999998816506	0.9999999999999998	18.57502875	-0.3752785168	20.66169941	-3.000104508	18.12102487	-1.162380728	-9.7474858	3.522461971	-15.14463217	0.878056397	6.606242832	-0.4539324557	-10.66094374	1.107726783	-15.34864686	3.331450243	sol_cdmft_3bandes_grille_patch_gen.py	R0:S0:1	uncorrelated	4.390782875	-0.7237883606	5.436101487	-0.1916568953	4.284630721	-0.6969231559	-2.885997053	0.3279904103	-9.505524729	1.718369007	-8.492626458	3.012792425	-4.766700187	1.67092877	-5.259190642	0.3185227728	2024-10-29@00:20	3.375	-0.5576103195	1	-2.774407717e-16	-0.3501695939	-0.75	2.096446568e-16	0.1529016087	v2.7.1	
3	Broyden	0	3.742227415e-05	-382.2119706	-146.4	5.74262822	YY	9	0.4402553172	self-energy/D	sharp_wc_2_b_50	4	2	1.182838771	49.67899027	0.05196500021	-69.88842403	1.555453013	53.747825	0.1779771927	-17.93022263	1.211017493	51.88255125	0.2004488014	16.89013619	0.684452244	-3.116770365	0.8042295152	35.73598695	0.225683561	a248bdd	2x2_2C_8b_C2v_L	13.15	1.340480382	2	1.719099575	0.9999999998707989	0.9999999999999998	20.03080244	-0.4433378705	22.7793181	-3.160670729	16.02683812	-0.9200526605	-8.383101504	3.196202398	-13.47223827	0.7178460912	7.461769076	-0.9253655932	-1.685432814	0.9779224065	-8.260004615	1.687876309	sol_cdmft_3bandes_grille_patch_gen.py	R0:S0:1	uncorrelated	4.707200105	-0.622147641	5.924709498	-0.3261689617	10.21019958	-1.472373273	-6.638536989	0.9203932234	-11.54785686	1.827717166	-6.924914342	2.934306193	-2.725433261	3.084126108	-5.286948808	1.206035376	2024-10-29@00:24	3.375	-0.6725763354	1	-6.789209079e-16	-0.408665195	-0.75	1.923621907e-16	0.1847138011	v2.7.1	
3	Broyden	0	6.828041158e-05	-352.0254622	-210.384	-4.507762566	YY	9	0.542314963	self-energy/D	sharp_wc_2_b_50	0.001	2	1.273606625	71.03095543	0.02191755075	-54.68186498	1.675402804	-16.67460045	1.98166896	-0.8042453121	1.793452954	-9.786247047	1.748461698	-10.27465434	1.9535708	57.0410959	0.07347331709	71.25677911	0.6305876253	a248bdd	2x2_2C_8b_C2v_L	13.15	1.493238382	2	1.843748908	0.9999999997661482	0.9999999999999999	16.97499495	-0.3211213609	13.8609486	-2.850289787	-0.3039542918	0.2266629366	-0.245673555	1.435818172	2.630762455	-2.444563302	-0.3970397669	0.3793787919	-0.2444323489	0.196341317	-30.1508265	3.488938088	sol_cdmft_3bandes_grille_patch_gen.py	R0:S0:1	uncorrelated	-1.126666713	0.1848214029	-1.038839207	0.02110559288	3.785770221	-0.1612756143	-0.5535789902	0.3718728401	-0.5532961363	0.03737852836	-4.17100483	0.390799508	25.20766139	-0.8145408781	-0.2126072098	-0.148973319	2024-10-29@00:29	3.375	-0.3875621431	1	-1.339975034e-16	-0.1958388957	0	0.08414585671	v2.7.1	
6	Broyden	0	-0.0001757507753	-398.5941951	-194.4	-0.815790864	YY	9	0.4563073449	self-energy/D	sharp_wc_2_b_50	1	2	1.26696992	55.29876966	0.02664996949	-73.28798271	1.750988221	52.37891836	0.09988647198	-19.39290558	1.405700456	51.61830834	0.1633066227	19.65342287	0.385145452	-22.45437892	1.757301963	30.07169946	0.5857807224	a248bdd	2x2_2C_8b_C2v_L	13.15	1.371584439	2	1.845671003	0.9999999998344085	0.9999999999999999	14.85490951	-0.2144101971	15.84986651	-2.56284162	14.74219566	-0.8116872592	-7.860785145	3.310129877	-11.58696709	0.5856088963	6.048465252	-0.2792922087	-9.916573151	1.02526815	-13.37935927	3.231593733	sol_cdmft_3bandes_grille_patch_gen.py	R0:S0:1	uncorrelated	3.134350066	-0.5965492276	3.913280545	-0.09615138783	4.130110609	-0.8417865228	-2.900443587	0.1938945501	-8.495197977	1.795356781	-6.24518747	2.614775038	-4.076303609	1.636281835	-4.009794952	-0.01431530858	2024-10-29@00:35	3.375	-0.3911950294	1	1.250446955e-16	-0.2186169843	0	0.09375587555	v2.7.1	
4	Broyden	0	-0.0001144811796	-417.6729001	-178.4	2.232747354	YY	9	0.4265597441	self-energy/D	sharp_wc_2_b_50	2	2	1.251784136	53.65258025	0.04237379872	-72.15354916	1.665446878	52.80527153	0.1115084156	-19.62248143	1.326128652	51.48251216	0.1583417661	19.83542393	0.5083763434	-21.50627489	1.766057349	29.45973114	0.651135227	a248bdd	2x2_2C_8b_C2v_L	13.15	1.324863411	2	1.824490034	0.9999999998710258	0.9999999999999997	17.44178796	-0.32167732	19.12313105	-2.869228537	16.17334053	-0.935182687	-8.754650059	3.422215035	-13.6449199	0.7404863712	5.597849401	-0.3111350657	-10.63687087	1.04114512	-14.34751272	3.349397569	sol_cdmft_3bandes_grille_patch_gen.py	R0:S0:1	uncorrelated	3.999355145	-0.7003118587	4.929380947	-0.1464421674	3.998730392	-0.7513675179	-2.783648716	0.2229480597	-7.909430447	1.588591397	-7.49734168	2.94530602	-4.05111759	1.512706573	-4.067630767	0.07050275957	2024-10-29@00:40	3.375	-0.4437573556	1	-2.118484177e-16	-0.2616380801	0	0.1102885962	v2.7.1	
4	Broyden	0	-9.493367584e-05	-428.2293033	-162.4	4.955507508	YY	9	0.411069251	self-energy/D	sharp_wc_2_b_50	3	2	1.231608687	52.95754478	0.04751132619	-71.61251215	1.627888488	52.8242771	0.1296430083	-18.77923046	1.242271985	51.32962801	0.182694879	19.41971365	0.5597330613	-20.0912748	1.726193461	28.95339249	0.6676564125	a248bdd	2x2_2C_8b_C2v_L	13.15	1.299008182	2	1.794839974	0.9999999998879757	0.9999999999999993	18.57271503	-0.3687403537	20.50212252	-2.98059438	17.26506468	-1.071366749	-9.222215108	3.488356398	-14.33955144	0.8142322825	6.185429029	-0.3940991732	-10.86922942	1.065583383	-14.92323566	3.335567082	sol_cdmft_3bandes_grille_patch_gen.py	R0:S0:1	uncorrelated	4.245961253	-0.7018397369	5.236770869	-0.1774603893	4.229855977	-0.7328950346	-2.862969675	0.2875110864	-8.905788415	1.688629396	-7.89397248	2.969948556	-4.690394816	1.621553377	-4.858700264	0.2132777675	2024-10-29@00:44	3.375	-0.5122930933	1	1.200770748e-15	-0.3140010343	0	0.1297044712	v2.7.1	
2	Broyden	0	-4.898043414e-05	-447.8340956	-146.4	7.494969972	YY	9	0.3909769732	self-energy/D	sharp_wc_2_b_50	4	2	1.207943062	51.25841018	0.05622526159	-70.67550378	1.587202051	53.31543971	0.1443120516	-19.56402137	1.159378257	51.09549797	0.1810308902	19.87145244	0.7000863691	-19.02378318	1.701407843	28.14535671	0.7015458168	a248bdd	2x2_2C_8b_C2v_L	13.15	1.265529776	2	1.762976095	0.9999999999057639	1.0	19.58536258	-0.4211008214	21.93458191	-3.083273205	18.99226298	-1.193510686	-10.4503621	3.537267594	-16.40886477	0.963088533	6.11156245	-0.5356748838	-11.52934422	1.170827266	-15.90336377	3.357846121	sol_cdmft_3bandes_grille_patch_gen.py	R0:S0:1	uncorrelated	4.732680719	-0.7402644416	5.925381488	-0.2277322535	4.536021846	-0.6487563549	-3.128920918	0.4298755966	-8.724718308	1.471142082	-9.300650254	3.202187427	-4.666068608	1.59941502	-4.860144457	0.1832282086	2024-10-29@00:48	3.375	-0.581522256	1	1.012019768e-16	-0.3708113082	0	0.1504641756	v2.7.1	
3	Broyden	0	-1.1894493e-05	-389.0834717	-210.384	-3.609087681	YY	9	0.5229312291	self-energy/D	sharp_wc_2_b_50	0.001	2	1.286251852	-61.43678586	1.86536614	-21.21704168	1.994475115	9.621292886	0.2102110722	-10.37232205	1.96170743	-25.70837646	1.943329631	18.65909314	0.3779844084	58.63286411	0.06854080315	70.04154018	0.5728942054	a248bdd	2x2_2C_8b_C2v_L	13.15	1.470261217	2	1.86839442	0.9999999998419931	1.0	9.468281978	-1.975732446	0.06562587138	-0.01540631759	-0.4932730626	0.03994882027	0.2783916288	-0.2592275495	1.210469693	-0.4953687072	1.318543615	-0.0761699666	-0.1238684723	-0.25850329	-26.97410484	3.380057796	sol_cdmft_3bandes_grille_patch_gen.py	R0:S0:1	uncorrelated	-0.08957527156	0.01140776566	6.541384834	-0.09879098525	2.352705849	-2.265814924	-3.989524342	0.3386656366	-8.331950847	0.5234851057	-5.748650793	2.914776025	-22.7721519	0.7654865061	0.1684294467	-0.2796307897	2024-10-29@00:52	3.375	-0.3249915816	1	-8.589625361e-17	-0.1588237434	0.75	-1.306323534e-16	0.06847313656	v2.7.1	
5	Broyden	0	-0.0002425237021	-393.6895557	-194.4	-0.02830616852	YY	9	0.4642260934	self-energy/D	sharp_wc_2_b_50	1	2	1.278922076	56.38209898	0.02518818698	-73.88571159	1.757216155	52.50193746	0.09316687805	-19.35625195	1.46267739	51.78934611	0.1588082777	19.12881237	0.3108369356	-24.55675411	1.781814354	31.30383306	0.532353622	a248bdd	2x2_2C_8b_C2v_L	13.15	1.386328703	2	1.86318408	0.9999999998906229	0.9999999999999996	14.85593535	-0.2124915768	15.71044486	-2.536121117	13.93565213	-0.7394170201	-7.324859603	3.208103227	-10.29466322	0.503762698	6.000042455	-0.2423610671	-9.391740748	0.9708558749	-12.62170404	3.143843405	sol_cdmft_3bandes_grille_patch_gen.py	R0:S0:1	uncorrelated	2.977489308	-0.568495044	3.70044596	-0.08374925778	4.137461268	-0.8889725854	-2.925029289	0.1593193189	-8.421980838	1.850260695	-5.370353407	2.378546054	-3.916758428	1.625640623	-3.694703944	-0.1044580408	2024-10-29@00:57	3.375	-0.3448795946	1	-1.973292463e-16	-0.1830098001	0.75	-1.20790737e-16	0.07816128893	v2.7.1	
6	Broyden	0	-0.000167129814	-408.4657478	-178.4	3.019123732	YY	9	0.4398479004	self-energy/D	sharp_wc_2_b_50	2	2	1.264103657	55.06405406	0.03202941421	-73.17474108	1.715941808	53.25034052	0.1036608777	-20.19512669	1.3828935	51.70511797	0.1577203295	19.11000428	0.4330255773	-23.63687873	1.77802258	30.83741141	0.5827100419	a248bdd	2x2_2C_8b_C2v_L	13.15	1.348190611	2	1.839621331	0.9999999998671858	1.0	16.07406436	-0.2596368239	17.26434789	-2.698623229	15.49845166	-0.8512404179	-8.404242302	3.342490148	-12.28743233	0.6475626107	5.708213358	-0.2917235921	-9.92041071	0.9602869024	-13.34327951	3.24547621	sol_cdmft_3bandes_grille_patch_gen.py	R0:S0:1	uncorrelated	3.405016641	-0.6208754934	4.234481828	-0.1144537625	4.173483258	-0.8111325314	-2.95335942	0.2088311777	-8.122329313	1.695649222	-6.518416686	2.747250119	-4.189721517	1.589287518	-4.028807842	0.02711125212	2024-10-29@01:03	3.375	-0.4047002802	1	4.284625176e-16	-0.2265171379	0.75	1.274656463e-16	0.09406379646	v2.7.1	
5	Broyden	0	-0.0001247582086	-421.8655087	-162.4	5.82338486	YY	9	0.4209203342	self-energy/D	sharp_wc_2_b_50	3	2	1.245165163	54.12814916	0.03929012998	-72.45676238	1.662837553	53.3539694	0.1214773136	-19.46312928	1.292934705	51.51354374	0.1787098524	18.15810086	0.4999193013	-22.53773122	1.749975545	30.34911287	0.6195718167	a248bdd	2x2_2C_8b_C2v_L	13.15	1.316653494	2	1.81082202	0.9999999999088022	1.0	17.68529263	-0.3236358142	19.2447524	-2.879321304	16.72929941	-0.9888493913	-9.008442297	3.436307091	-13.03593707	0.7347771154	6.039903561	-0.3707702191	-10.5034727	0.9950846243	-14.16485819	3.282848515	sol_cdmft_3bandes_grille_patch_gen.py	R0:S0:1	uncorrelated	3.779524153	-0.6398684429	4.684031146	-0.1523533266	4.461451182	-0.7939237262	-3.069659886	0.2791224879	-8.890499607	1.76110891	-6.840175278	2.828914819	-4.712205428	1.644595483	-4.654017275	0.1452612942	2024-10-29@01:09	3.375	-0.4739660741	1	-9.525821924e-17	-0.2785462079	0.75	1.437834205e-16	0.1117526754	v2.7.1	
4	Broyden	0	-7.884009549e-05	-446.5863734	-146.4	8.419911939	YY	9	0.3986151658	self-energy/D	sharp_wc_2_b_50	4	2	1.22230826	52.03419428	0.05566210871	-71.1742478	1.587003119	53.65719104	0.1391532191	-20.3726368	1.220294011	51.32235923	0.1916647605	18.52941215	0.596534185	-22.16276655	1.743475156	29.33107447	0.6749214522	a248bdd	2x2_2C_8b_C2v_L	13.15	1.279320729	2	1.778849243	0.9999999998649882	1.0	19.84417395	-0.4284430798	22.08859584	-3.084656994	18.41748593	-1.108648946	-10.26435472	3.486150034	-14.62965045	0.8626355418	6.265575001	-0.444898923	-11.29054913	1.029391571	-14.95467771	3.347051132	sol_cdmft_3bandes_grille_patch_gen.py	R0:S0:1	uncorrelated	4.595482234	-0.7215902242	5.689921349	-0.2092729459	4.907667546	-0.7859355617	-3.400512091	0.3434351419	-9.231153214	1.705120554	-7.879303859	2.989572514	-5.122722747	1.602917706	-5.059473218	0.2522552295	2024-10-29@01:14	3.375	-0.546133268	1	-2.67202951e-17	-0.3368667508	0.75	-3.658396773e-17	0.1299610724	v2.7.1	
7	Broyden	0	3.389886752e-05	-336.5002891	-210.384	-3.570006957	YY	9	0.5951704672	self-energy/D	sharp_wc_2_b_50	0.001	2	1.288308136	-60.1425093	1.81981885	-31.52520197	1.973100704	19.39236372	0.0324540972	-5.301344288	1.972361335	-5.817754788	1.983221025	-0.2190433663	1.993401233	58.51252914	0.06542331664	68.93858866	0.5004359812	a248bdd	2x2_2C_8b_C2v_L	13.15	1.565699495	2	1.859049269	0.999999999637788	0.9999999999999998	10.85027546	-2.233210966	-1.935041425	0.6661033678	1.501570948	-0.04481439555	-0.2877410222	0.4544283991	0.003879216358	-0.01417971777	-0.006000389308	0.06161291349	1.890531752	-0.375518282	-23.75621735	3.232405755	sol_cdmft_3bandes_grille_patch_gen.py	R0:S0:1	uncorrelated	-3.007351611	0.06937483934	-8.851643724	0.1543656176	1.537681997	-0.9686617106	-2.294112995	0.1196483175	2.318560495	-0.1005014098	0.2268224875	-0.0568703995	-19.88902831	0.6877121278	-1.862955194	-0.01879872369	2024-10-29@01:25	3.375	-0.3365378836	1	-3.19760624e-16	-0.1494784567	1.5	-3.068450114e-16	0.0626687911	v2.7.1	
5	Broyden	0	-0.0002359972457	-389.5222276	-194.4	0.6803692085	YY	9	0.4727256313	self-energy/D	sharp_wc_2_b_50	1	2	1.289591575	57.60940483	0.02215100396	-74.56215748	1.775982785	53.07027203	0.08562118379	-20.20923414	1.518691236	52.14099965	0.1517850589	18.91707035	0.248261576	-26.43589599	1.793980953	32.61721781	0.4559609781	a248bdd	2x2_2C_8b_C2v_L	13.15	1.402710384	2	1.879743752	0.9999999998781256	1.0000000000000004	14.46588801	-0.1988359216	15.06598273	-2.452912565	13.46506153	-0.6806267679	-7.118609836	3.100636838	-9.311297818	0.4531635798	5.869754853	-0.1972136635	-8.606955271	0.9590867624	-11.7101705	2.961795968	sol_cdmft_3bandes_grille_patch_gen.py	R0:S0:1	uncorrelated	2.66125495	-0.5255913485	3.302436373	-0.05811864478	3.941844094	-0.8909544429	-2.844744964	0.1001248875	-8.178686891	1.85998302	-4.718979492	2.148020696	-3.738325976	1.656556048	-3.390307234	-0.2331278711	2024-10-29@01:30	3.375	-0.2991662538	1	-3.582476422e-17	-0.1493342041	1.5	1.931945595e-16	0.06414564803	v2.7.1	
5	Broyden	0	-0.0002757207209	-402.7432071	-178.4	3.828117058	YY	9	0.4470325436	self-energy/D	sharp_wc_2_b_50	2	2	1.276541939	56.35316345	0.02911901601	-73.91091698	1.727427582	53.58813823	0.09689760249	-20.40237996	1.434964821	52.0883506	0.1591979878	18.54519979	0.3422394574	-25.53852257	1.796656241	32.26434396	0.5140258918	a248bdd	2x2_2C_8b_C2v_L	13.15	1.362907306	2	1.857446635	0.9999999998666242	1.0	15.96634839	-0.2517248028	16.94308265	-2.654975546	14.84545284	-0.7892853519	-7.977181165	3.256335219	-10.79771529	0.5518774142	5.875950148	-0.2610865886	-9.125211221	0.8957945035	-12.40746164	3.12015671	sol_cdmft_3bandes_grille_patch_gen.py	R0:S0:1	uncorrelated	3.144206872	-0.5745647783	3.899613177	-0.09899924409	4.108289391	-0.8373022471	-2.93337006	0.1721243926	-8.382383926	1.814077912	-5.519853537	2.460632985	-4.070711257	1.606523426	-3.763274695	-0.04627384105	2024-10-29@01:36	3.375	-0.3572723864	1	-3.204859759e-16	-0.1890862226	1.5	2.137642308e-16	0.078557112	v2.7.1	
4	Broyden	0	-0.0002043014373	-417.7665547	-162.4	6.621481799	YY	9	0.4293136824	self-energy/D	sharp_wc_2_b_50	3	2	1.257693388	55.05256626	0.03653107113	-73.017101	1.672663233	54.26022926	0.1100552249	-20.80541579	1.351918358	51.78074026	0.173465622	17.03967224	0.4100591135	-24.63018344	1.786506276	31.70252538	0.5695658011	a248bdd	2x2_2C_8b_C2v_L	13.15	1.332861419	2	1.826054682	0.9999999998951534	1.0000000000000002	17.59352689	-0.3167808682	18.96252598	-2.84809073	16.33554274	-0.9006342524	-8.947625918	3.374367102	-11.38454697	0.6210973584	5.968574295	-0.3384691941	-9.854577125	0.9112820004	-13.29911372	3.229045818	sol_cdmft_3bandes_grille_patch_gen.py	R0:S0:1	uncorrelated	3.524321203	-0.5987540191	4.366949368	-0.1373158733	4.408881679	-0.799098986	-3.129229602	0.2536395976	-8.896110352	1.850654493	-5.648637058	2.587656282	-4.391202686	1.588670462	-4.150762349	0.06666966761	2024-10-29@01:40	3.375	-0.4347974235	1	-5.712027895e-16	-0.2427396235	1.5	3.081866343e-16	0.09617424192	v2.7.1	
4	Broyden	0	-0.0001148303483	-438.6396315	-146.4	9.244224139	YY	9	0.4017530401	self-energy/D	sharp_wc_2_b_50	4	2	1.235130469	53.64295624	0.05114852489	-71.87730699	1.597039504	54.18996491	0.129381138	-20.83257895	1.263230474	51.50612512	0.1814330897	17.43620794	0.5417063281	-23.81747155	1.764023306	31.24587931	0.6053031011	a248bdd	2x2_2C_8b_C2v_L	13.15	1.287461423	2	1.793169472	0.9999999998367577	0.9999999999999999	19.87904307	-0.4180763599	21.80163654	-3.060798898	17.86189553	-1.036237462	-9.940171265	3.45176509	-13.36671817	0.77475304	6.032898434	-0.4338485079	-10.3834314	0.9319935172	-14.01540254	3.271765056	sol_cdmft_3bandes_grille_patch_gen.py	R0:S0:1	uncorrelated	4.327391827	-0.668839521	5.338522589	-0.1963310147	4.895460235	-0.7941842334	-3.446219094	0.3452216903	-9.008601036	1.736470655	-6.85974533	2.880375558	-4.925725985	1.641595236	-4.731710678	0.178275038	2024-10-29@01:45	3.375	-0.5115946073	1	-5.153829365e-16	-0.3025683037	1.5	3.939689952e-17	0.113390848	v2.7.1	
